adcode,year,ntl_mean,ntl_sum,ntl_n
310101,2000,62.0,1054.0,17
310101,2001,61.88235294117647,1052.0,17
310101,2002,62.0,1054.0,17
310101,2003,62.0,1054.0,17
310101,2004,59.0,1003.0,17
310101,2005,61.0,1037.0,17
310101,2006,61.0,1037.0,17
310101,2007,60.0,1020.0,17
310101,2008,60.0,1020.0,17
310101,2009,59.0,1003.0,17
310101,2010,59.0,1003.0,17
310101,2011,63.0,1071.0,17
310101,2012,63.0,1071.0,17
310101,2013,63.0,1071.0,17
310101,2014,63.0,1071.0,17
310101,2015,63.0,1071.0,17
310101,2016,63.0,1071.0,17
310101,2017,63.0,1071.0,17
310101,2018,63.0,1071.0,17
310101,2019,63.0,1071.0,17
310101,2020,63.0,1071.0,17
310104,2000,61.148148148148145,3302.0,54
310104,2001,59.81481481481482,3230.0,54
310104,2002,62.0,3348.0,54
310104,2003,61.907407407407405,3343.0,54
310104,2004,58.98148148148148,3185.0,54
310104,2005,60.425925925925924,3263.0,54
310104,2006,60.907407407407405,3289.0,54
310104,2007,59.7037037037037,3224.0,54
310104,2008,59.2962962962963,3202.0,54
310104,2009,58.55555555555556,3162.0,54
310104,2010,59.0,3186.0,54
310104,2011,62.25925925925926,3362.0,54
310104,2012,61.96296296296296,3346.0,54
310104,2013,63.0,3402.0,54
310104,2014,62.870370370370374,3395.0,54
310104,2015,62.888888888888886,3396.0,54
310104,2016,62.833333333333336,3393.0,54
310104,2017,62.925925925925924,3398.0,54
310104,2018,62.907407407407405,3397.0,54
310104,2019,62.98148148148148,3401.0,54
310104,2020,63.0,3402.0,54
310105,2000,62.0,2108.0,34
310105,2001,61.35294117647059,2086.0,34
310105,2002,62.0,2108.0,34
310105,2003,61.911764705882355,2105.0,34
310105,2004,59.0,2006.0,34
310105,2005,60.8235294117647,2068.0,34
310105,2006,61.0,2074.0,34
310105,2007,60.0,2040.0,34
310105,2008,59.64705882352941,2028.0,34
310105,2009,58.35294117647059,1984.0,34
310105,2010,59.0,2006.0,34
310105,2011,62.794117647058826,2135.0,34
310105,2012,62.1764705882353,2114.0,34
310105,2013,63.0,2142.0,34
310105,2014,63.0,2142.0,34
310105,2015,63.0,2142.0,34
310105,2016,63.0,2142.0,34
310105,2017,63.0,2142.0,34
310105,2018,63.0,2142.0,34
310105,2019,63.0,2142.0,34
310105,2020,63.0,2142.0,34
310106,2000,62.0,2170.0,35
310106,2001,61.628571428571426,2157.0,35
310106,2002,62.0,2170.0,35
310106,2003,62.0,2170.0,35
310106,2004,59.0,2065.0,35
310106,2005,60.714285714285715,2125.0,35
310106,2006,61.0,2135.0,35
310106,2007,59.97142857142857,2099.0,35
310106,2008,59.628571428571426,2087.0,35
310106,2009,58.77142857142857,2057.0,35
310106,2010,59.0,2065.0,35
310106,2011,63.0,2205.0,35
310106,2012,62.285714285714285,2180.0,35
310106,2013,63.0,2205.0,35
310106,2014,63.0,2205.0,35
310106,2015,62.91428571428571,2202.0,35
310106,2016,63.0,2205.0,35
310106,2017,63.0,2205.0,35
310106,2018,63.0,2205.0,35
310106,2019,63.0,2205.0,35
310106,2020,63.0,2205.0,35
310107,2000,61.88405797101449,4270.0,69
310107,2001,61.42028985507246,4238.0,69
310107,2002,61.98550724637681,4277.0,69
310107,2003,61.98550724637681,4277.0,69
310107,2004,58.94202898550725,4067.0,69
310107,2005,60.78260869565217,4194.0,69
310107,2006,61.0,4209.0,69
310107,2007,59.78260869565217,4125.0,69
310107,2008,59.666666666666664,4117.0,69
310107,2009,58.34782608695652,4026.0,69
310107,2010,59.0,4071.0,69
310107,2011,62.95652173913044,4344.0,69
310107,2012,62.0,4278.0,69
310107,2013,63.0,4347.0,69
310107,2014,62.98550724637681,4346.0,69
310107,2015,63.0,4347.0,69
310107,2016,63.0,4347.0,69
310107,2017,63.0,4347.0,69
310107,2018,63.0,4347.0,69
310107,2019,63.0,4347.0,69
310107,2020,63.0,4347.0,69
310109,2000,62.0,1860.0,30
310109,2001,61.8,1854.0,30
310109,2002,62.0,1860.0,30
310109,2003,62.0,1860.0,30
310109,2004,59.0,1770.0,30
310109,2005,60.8,1824.0,30
310109,2006,61.0,1830.0,30
310109,2007,60.0,1800.0,30
310109,2008,59.766666666666666,1793.0,30
310109,2009,59.0,1770.0,30
310109,2010,59.0,1770.0,30
310109,2011,63.0,1890.0,30
310109,2012,62.56666666666667,1877.0,30
310109,2013,63.0,1890.0,30
310109,2014,63.0,1890.0,30
310109,2015,63.0,1890.0,30
310109,2016,63.0,1890.0,30
310109,2017,63.0,1890.0,30
310109,2018,63.0,1890.0,30
310109,2019,63.0,1890.0,30
310109,2020,63.0,1890.0,30
310110,2000,61.61194029850746,4128.0,67
310110,2001,60.56716417910448,4058.0,67
310110,2002,62.0,4154.0,67
310110,2003,62.0,4154.0,67
310110,2004,59.0,3953.0,67
310110,2005,60.298507462686565,4040.0,67
310110,2006,61.0,4087.0,67
310110,2007,59.38805970149254,3979.0,67
310110,2008,59.47761194029851,3985.0,67
310110,2009,58.64179104477612,3929.0,67
310110,2010,59.0,3953.0,67
310110,2011,63.0,4221.0,67
310110,2012,62.32835820895522,4176.0,67
310110,2013,63.0,4221.0,67
310110,2014,63.0,4221.0,67
310110,2015,62.95522388059702,4218.0,67
310110,2016,62.850746268656714,4211.0,67
310110,2017,63.0,4221.0,67
310110,2018,62.88059701492537,4213.0,67
310110,2019,63.0,4221.0,67
310110,2020,63.0,4221.0,67
310112,2000,51.702517162471395,22594.0,437
310112,2001,51.121281464530895,22340.0,437
310112,2002,57.60411899313501,25173.0,437
310112,2003,56.99771167048055,24908.0,437
310112,2004,56.107551487414185,24519.0,437
310112,2005,57.02288329519451,24919.0,437
310112,2006,57.860411899313505,25285.0,437
310112,2007,57.91304347826087,25308.0,437
310112,2008,57.48054919908467,25119.0,437
310112,2009,54.04347826086956,23617.0,437
310112,2010,57.816933638443935,25266.0,437
310112,2011,60.86727688787185,26599.0,437
310112,2012,58.40732265446224,25524.0,437
310112,2013,62.11670480549199,27145.0,437
310112,2014,61.63615560640732,26935.0,437
310112,2015,61.76887871853547,26993.0,437
310112,2016,61.72768878718536,26975.0,437
310112,2017,62.11670480549199,27145.0,437
310112,2018,62.107551487414185,27141.0,437
310112,2019,62.48970251716247,27308.0,437
310112,2020,62.54004576659039,27330.0,437
310113,2000,52.44018058690745,23231.0,443
310113,2001,52.135440180586905,23096.0,443
310113,2002,55.80135440180587,24720.0,443
310113,2003,56.42889390519187,24998.0,443
310113,2004,53.74492099322799,23809.0,443
310113,2005,56.230248306997744,24910.0,443
310113,2006,58.86907449209932,26079.0,443
310113,2007,57.918735891647856,25658.0,443
310113,2008,57.69977426636569,25561.0,443
310113,2009,55.23250564334086,24468.0,443
310113,2010,57.51015801354402,25477.0,443
310113,2011,61.53950338600451,27262.0,443
310113,2012,58.839729119638825,26066.0,443
310113,2013,61.683972911963885,27326.0,443
310113,2014,60.918735891647856,26987.0,443
310113,2015,60.896162528216706,26977.0,443
310113,2016,60.8216704288939,26944.0,443
310113,2017,61.29571106094808,27154.0,443
310113,2018,61.23250564334086,27126.0,443
310113,2019,61.776523702031604,27367.0,443
310113,2020,56.478555304740404,25020.0,443
310114,2000,44.54226475279107,27928.0,627
310114,2001,45.708133971291865,28659.0,627
310114,2002,52.312599681020735,32800.0,627
310114,2003,55.00318979266348,34487.0,627
310114,2004,53.68102073365231,33658.0,627
310114,2005,56.15151515151515,35207.0,627
310114,2006,57.02232854864434,35753.0,627
310114,2007,56.567783094098885,35468.0,627
310114,2008,56.56618819776715,35467.0,627
310114,2009,52.27910685805423,32779.0,627
310114,2010,56.993620414673046,35735.0,627
310114,2011,60.953748006379584,38218.0,627
310114,2012,57.39393939393939,35986.0,627
310114,2013,61.27432216905901,38419.0,627
310114,2014,59.74481658692185,37460.0,627
310114,2015,59.8213716108453,37508.0,627
310114,2016,59.802232854864435,37496.0,627
310114,2017,60.48006379585327,37921.0,627
310114,2018,60.3732057416268,37854.0,627
310114,2019,61.2200956937799,38385.0,627
310114,2020,61.35885167464115,38472.0,627
310115,2000,28.30093533956893,69592.0,2459
310115,2001,28.85481903212688,70954.0,2459
310115,2002,32.426189507930054,79736.0,2459
310115,2003,33.85725904839366,83255.0,2459
310115,2004,35.94672631150874,88393.0,2459
310115,2005,36.915006100040664,90774.0,2459
310115,2006,40.262301748678325,99005.0,2459
310115,2007,40.85156567710452,100454.0,2459
310115,2008,40.49532330215535,99578.0,2459
310115,2009,38.21675477836519,93975.0,2459
310115,2010,41.75233834892233,102669.0,2459
310115,2011,45.62464416429443,112191.0,2459
310115,2012,43.75152501016674,107585.0,2459
310115,2013,47.820252135014236,117590.0,2459
310115,2014,48.830825538836926,120075.0,2459
310115,2015,48.95811305408703,120388.0,2459
310115,2016,49.29198861325742,121209.0,2459
310115,2017,51.20008133387556,125901.0,2459
310115,2018,51.04026026840179,125508.0,2459
310115,2019,52.67425782838552,129526.0,2459
310115,2020,42.74786498576657,105117.0,2459
310116,2000,18.871638141809292,15437.0,818
310116,2001,20.042787286063568,16395.0,818
310116,2002,24.799511002444987,20286.0,818
310116,2003,28.15036674816626,23027.0,818
310116,2004,30.706601466992666,25118.0,818
310116,2005,32.9437652811736,26948.0,818
310116,2006,36.165036674816626,29583.0,818
310116,2007,38.28239608801956,31315.0,818
310116,2008,36.46332518337408,29827.0,818
310116,2009,31.304400977995112,25607.0,818
310116,2010,39.5,32311.0,818
310116,2011,39.78728606356968,32546.0,818
310116,2012,36.13569682151589,29559.0,818
310116,2013,41.48533007334963,33935.0,818
310116,2014,42.872860635696824,35070.0,818
310116,2015,43.2041564792176,35341.0,818
310116,2016,43.07090464547677,35232.0,818
310116,2017,45.23105134474328,36999.0,818
310116,2018,44.42053789731052,36336.0,818
310116,2019,49.78606356968215,40725.0,818
310116,2020,45.880195599022,37530.0,818
310117,2000,31.154031287605296,25889.0,831
310117,2001,33.24909747292419,27630.0,831
310117,2002,41.38868832731649,34394.0,831
310117,2003,43.91095066185319,36490.0,831
310117,2004,45.581227436823106,37878.0,831
310117,2005,46.10589651022864,38314.0,831
310117,2006,47.0661853188929,39112.0,831
310117,2007,48.06738868832732,39944.0,831
310117,2008,47.72322503008424,39658.0,831
310117,2009,41.83393501805054,34764.0,831
310117,2010,51.148014440433215,42504.0,831
310117,2011,51.434416365824305,42742.0,831
310117,2012,47.1323706377858,39167.0,831
310117,2013,53.40914560770157,44383.0,831
310117,2014,51.79061371841155,43038.0,831
310117,2015,52.45968712394705,43594.0,831
310117,2016,52.044524669073404,43249.0,831
310117,2017,53.68953068592058,44616.0,831
310117,2018,53.07460890493382,44105.0,831
310117,2019,55.2719614921781,45931.0,831
310117,2020,55.78820697954272,46360.0,831
310118,2000,29.25978260869565,26919.0,920
310118,2001,31.68586956521739,29151.0,920
310118,2002,38.50326086956522,35423.0,920
310118,2003,39.333695652173915,36187.0,920
310118,2004,40.732608695652175,37474.0,920
310118,2005,42.255434782608695,38875.0,920
310118,2006,42.99782608695652,39558.0,920
310118,2007,44.46413043478261,40907.0,920
310118,2008,43.928260869565214,40414.0,920
310118,2009,36.85434782608696,33906.0,920
310118,2010,45.833695652173915,42167.0,920
310118,2011,45.91847826086956,42245.0,920
310118,2012,43.41195652173913,39939.0,920
310118,2013,48.82717391304348,44921.0,920
310118,2014,47.32717391304348,43541.0,920
310118,2015,48.01413043478261,44173.0,920
310118,2016,47.79782608695652,43974.0,920
310118,2017,49.165217391304346,45232.0,920
310118,2018,48.869565217391305,44960.0,920
310118,2019,50.82065217391305,46755.0,920
310118,2020,51.505434782608695,47385.0,920
310120,2000,15.51555929352397,18448.0,1189
310120,2001,16.89991589571068,20094.0,1189
310120,2002,21.740117746005048,25849.0,1189
310120,2003,25.59798149705635,30436.0,1189
310120,2004,30.55340622371741,36328.0,1189
310120,2005,32.952901597981494,39181.0,1189
310120,2006,34.76534903280067,41336.0,1189
310120,2007,36.767872161480234,43717.0,1189
310120,2008,34.76619007569386,41337.0,1189
310120,2009,31.393608074011773,37327.0,1189
310120,2010,38.34903280067284,45597.0,1189
310120,2011,40.49537426408747,48149.0,1189
310120,2012,38.27502102607233,45509.0,1189
310120,2013,43.30782169890664,51493.0,1189
310120,2014,43.43313708999159,51642.0,1189
310120,2015,44.35912531539108,52743.0,1189
310120,2016,44.269974768713205,52637.0,1189
310120,2017,46.66274179983179,55482.0,1189
310120,2018,46.38351555929352,55150.0,1189
310120,2019,50.176619007569386,59660.0,1189
310120,2020,46.75273338940286,55589.0,1189
310151,2000,6.986139283299527,20665.0,2958
310151,2001,7.3313049357674105,21686.0,2958
310151,2002,8.340432724814063,24671.0,2958
310151,2003,9.180189317106153,27155.0,2958
310151,2004,10.253211629479377,30329.0,2958
310151,2005,10.458755916159568,30937.0,2958
310151,2006,12.189317106152807,36056.0,2958
310151,2007,12.68897903989182,37534.0,2958
310151,2008,12.640973630831644,37392.0,2958
310151,2009,13.199459093982421,39044.0,2958
310151,2010,14.041244083840432,41534.0,2958
310151,2011,15.218390804597702,45016.0,2958
310151,2012,14.937795807978365,44186.0,2958
310151,2013,17.049357674104126,50432.0,2958
310151,2014,15.535158891142665,45953.0,2958
310151,2015,16.571670047329278,49019.0,2958
310151,2016,16.08924949290061,47592.0,2958
310151,2017,19.266734279918865,56991.0,2958
310151,2018,18.3526031102096,54287.0,2958
310151,2019,20.58789722785666,60899.0,2958
310151,2020,11.832319134550373,35000.0,2958
320102,2000,50.88235294117647,3460.0,68
320102,2001,52.088235294117645,3542.0,68
320102,2002,58.029411764705884,3946.0,68
320102,2003,58.6764705882353,3990.0,68
320102,2004,56.35294117647059,3832.0,68
320102,2005,57.55882352941177,3914.0,68
320102,2006,58.51470588235294,3979.0,68
320102,2007,58.529411764705884,3980.0,68
320102,2008,58.25,3961.0,68
320102,2009,54.588235294117645,3712.0,68
320102,2010,58.3235294117647,3966.0,68
320102,2011,62.44117647058823,4246.0,68
320102,2012,57.75,3927.0,68
320102,2013,61.19117647058823,4161.0,68
320102,2014,59.64705882352941,4056.0,68
320102,2015,59.5,4046.0,68
320102,2016,59.55882352941177,4050.0,68
320102,2017,60.05882352941177,4084.0,68
320102,2018,60.5735294117647,4119.0,68
320102,2019,61.279411764705884,4167.0,68
320102,2020,61.48529411764706,4181.0,68
320104,2000,50.19672131147541,3062.0,61
320104,2001,51.14754098360656,3120.0,61
320104,2002,58.09836065573771,3544.0,61
320104,2003,58.885245901639344,3592.0,61
320104,2004,57.442622950819676,3504.0,61
320104,2005,57.50819672131148,3508.0,61
320104,2006,57.557377049180324,3511.0,61
320104,2007,59.08196721311475,3604.0,61
320104,2008,58.59016393442623,3574.0,61
320104,2009,55.81967213114754,3405.0,61
320104,2010,58.59016393442623,3574.0,61
320104,2011,62.47540983606557,3811.0,61
320104,2012,58.950819672131146,3596.0,61
320104,2013,61.80327868852459,3770.0,61
320104,2014,61.442622950819676,3748.0,61
320104,2015,61.31147540983606,3740.0,61
320104,2016,61.40983606557377,3746.0,61
320104,2017,62.049180327868854,3785.0,61
320104,2018,62.34426229508197,3803.0,61
320104,2019,62.42622950819672,3808.0,61
320104,2020,62.49180327868852,3812.0,61
320105,2000,45.0,3420.0,76
320105,2001,43.64473684210526,3317.0,76
320105,2002,51.98684210526316,3951.0,76
320105,2003,53.85526315789474,4093.0,76
320105,2004,52.223684210526315,3969.0,76
320105,2005,54.36842105263158,4132.0,76
320105,2006,53.30263157894737,4051.0,76
320105,2007,56.60526315789474,4302.0,76
320105,2008,56.11842105263158,4265.0,76
320105,2009,51.26315789473684,3896.0,76
320105,2010,57.026315789473685,4334.0,76
320105,2011,59.75,4541.0,76
320105,2012,59.19736842105263,4499.0,76
320105,2013,61.223684210526315,4653.0,76
320105,2014,62.0,4712.0,76
320105,2015,62.0921052631579,4719.0,76
320105,2016,62.30263157894737,4735.0,76
320105,2017,62.56578947368421,4755.0,76
320105,2018,62.53947368421053,4753.0,76
320105,2019,62.71052631578947,4766.0,76
320105,2020,62.776315789473685,4771.0,76
320106,2000,60.063291139240505,4745.0,79
320106,2001,58.265822784810126,4603.0,79
320106,2002,61.24050632911393,4838.0,79
320106,2003,61.53164556962025,4861.0,79
320106,2004,58.46835443037975,4619.0,79
320106,2005,59.56962025316456,4706.0,79
320106,2006,59.34177215189873,4688.0,79
320106,2007,60.177215189873415,4754.0,79
320106,2008,58.822784810126585,4647.0,79
320106,2009,55.962025316455694,4421.0,79
320106,2010,58.70886075949367,4638.0,79
320106,2011,62.77215189873418,4959.0,79
320106,2012,61.48101265822785,4857.0,79
320106,2013,62.55696202531646,4942.0,79
320106,2014,62.21518987341772,4915.0,79
320106,2015,62.050632911392405,4902.0,79
320106,2016,62.18987341772152,4913.0,79
320106,2017,62.34177215189873,4925.0,79
320106,2018,62.45569620253165,4934.0,79
320106,2019,62.620253164556964,4947.0,79
320106,2020,62.77215189873418,4959.0,79
320111,2000,16.024871355060036,18685.0,1166
320111,2001,14.954545454545455,17437.0,1166
320111,2002,18.81646655231561,21940.0,1166
320111,2003,21.550600343053173,25128.0,1166
320111,2004,21.67753001715266,25276.0,1166
320111,2005,22.853344768439108,26647.0,1166
320111,2006,23.352487135506003,27229.0,1166
320111,2007,24.900514579759864,29034.0,1166
320111,2008,25.400514579759864,29617.0,1166
320111,2009,22.60377358490566,26356.0,1166
320111,2010,29.567753001715264,34476.0,1166
320111,2011,30.07547169811321,35068.0,1166
320111,2012,29.686106346483704,34614.0,1166
320111,2013,35.01457975986278,40827.0,1166
320111,2014,31.46998284734134,36694.0,1166
320111,2015,32.500857632933105,37896.0,1166
320111,2016,33.265866209262434,38788.0,1166
320111,2017,35.90994854202401,41871.0,1166
320111,2018,36.926243567753005,43056.0,1166
320111,2019,41.77015437392796,48704.0,1166
320111,2020,43.82418524871355,51099.0,1166
320113,2000,27.390295358649787,12983.0,474
320113,2001,29.626582278481013,14043.0,474
320113,2002,36.38607594936709,17247.0,474
320113,2003,38.5,18249.0,474
320113,2004,39.40928270042194,18680.0,474
320113,2005,40.10126582278481,19008.0,474
320113,2006,40.744725738396625,19313.0,474
320113,2007,43.61181434599156,20672.0,474
320113,2008,43.69198312236287,20710.0,474
320113,2009,40.68987341772152,19287.0,474
320113,2010,45.70675105485232,21665.0,474
320113,2011,49.56962025316456,23496.0,474
320113,2012,45.5084388185654,21571.0,474
320113,2013,50.63502109704641,24001.0,474
320113,2014,51.767932489451475,24538.0,474
320113,2015,52.64556962025316,24954.0,474
320113,2016,52.79324894514768,25024.0,474
320113,2017,53.73628691983122,25471.0,474
320113,2018,54.09071729957806,25639.0,474
320113,2019,56.278481012658226,26676.0,474
320113,2020,57.36708860759494,27192.0,474
320114,2000,30.803468208092486,5329.0,173
320114,2001,31.84393063583815,5509.0,173
320114,2002,41.809248554913296,7233.0,173
320114,2003,46.27745664739884,8006.0,173
320114,2004,49.52601156069364,8568.0,173
320114,2005,46.23121387283237,7998.0,173
320114,2006,47.48554913294798,8215.0,173
320114,2007,52.59537572254335,9099.0,173
320114,2008,52.421965317919074,9069.0,173
320114,2009,47.01156069364162,8133.0,173
320114,2010,53.15028901734104,9195.0,173
320114,2011,57.98843930635838,10032.0,173
320114,2012,54.6878612716763,9461.0,173
320114,2013,59.433526011560694,10282.0,173
320114,2014,59.28901734104046,10257.0,173
320114,2015,59.76300578034682,10339.0,173
320114,2016,60.0,10380.0,173
320114,2017,60.456647398843934,10459.0,173
320114,2018,60.664739884393065,10495.0,173
320114,2019,61.630057803468205,10662.0,173
320114,2020,61.90173410404624,10709.0,173
320115,2000,10.619874577906415,22015.0,2073
320115,2001,12.102749638205498,25089.0,2073
320115,2002,16.184273999035213,33550.0,2073
320115,2003,18.340086830680175,38019.0,2073
320115,2004,21.264351181862036,44081.0,2073
320115,2005,21.368065605402798,44296.0,2073
320115,2006,22.36565364206464,46364.0,2073
320115,2007,25.461167390255667,52781.0,2073
320115,2008,26.310660877954653,54542.0,2073
320115,2009,22.042450554751568,45694.0,2073
320115,2010,27.50747708634829,57023.0,2073
320115,2011,29.849493487698986,61878.0,2073
320115,2012,28.849011095031354,59804.0,2073
320115,2013,33.56102267245538,69572.0,2073
320115,2014,31.546068499758803,65395.0,2073
320115,2015,31.07332368547998,64415.0,2073
320115,2016,31.356488181379643,65002.0,2073
320115,2017,34.424023154848044,71361.0,2073
320115,2018,35.63048721659431,73862.0,2073
320115,2019,40.51905451037144,83996.0,2073
320115,2020,42.07235890014472,87216.0,2073
320116,2000,10.231519507186858,19931.0,1948
320116,2001,9.6935318275154,18883.0,1948
320116,2002,11.368069815195073,22145.0,1948
320116,2003,13.694558521560575,26677.0,1948
320116,2004,14.569301848049282,28381.0,1948
320116,2005,15.779774127310061,30739.0,1948
320116,2006,15.92299794661191,31018.0,1948
320116,2007,16.51129363449692,32164.0,1948
320116,2008,16.8064681724846,32739.0,1948
320116,2009,15.744866529774127,30671.0,1948
320116,2010,18.929671457905545,36875.0,1948
320116,2011,20.34240246406571,39627.0,1948
320116,2012,19.875256673511295,38717.0,1948
320116,2013,23.702258726899384,46172.0,1948
320116,2014,19.320328542094455,37636.0,1948
320116,2015,18.83264887063655,36686.0,1948
320116,2016,18.561088295687885,36157.0,1948
320116,2017,22.031314168377822,42917.0,1948
320116,2018,22.127310061601644,43104.0,1948
320116,2019,26.279774127310063,51193.0,1948
320116,2020,27.506673511293634,53583.0,1948
320117,2000,4.324479540559943,6024.0,1393
320117,2001,4.779612347451543,6658.0,1393
320117,2002,5.274228284278536,7347.0,1393
320117,2003,6.330222541277817,8818.0,1393
320117,2004,7.511127063890883,10463.0,1393
320117,2005,7.7896625987078245,10851.0,1393
320117,2006,7.659009332376167,10669.0,1393
320117,2007,9.516152189519024,13256.0,1393
320117,2008,10.434314429289303,14535.0,1393
320117,2009,8.198851399856425,11421.0,1393
320117,2010,10.65613783201723,14844.0,1393
320117,2011,12.038047379755923,16769.0,1393
320117,2012,12.000717875089734,16717.0,1393
320117,2013,13.963388370423546,19451.0,1393
320117,2014,11.332376166547022,15786.0,1393
320117,2015,11.254127781765973,15677.0,1393
320117,2016,10.850681981335248,15115.0,1393
320117,2017,16.723618090452263,23296.0,1393
320117,2018,18.177315147164393,25321.0,1393
320117,2019,24.661880832735104,34354.0,1393
320117,2020,26.64608758076095,37118.0,1393
320118,2000,4.516472868217054,4661.0,1032
320118,2001,4.974806201550388,5134.0,1032
320118,2002,5.333333333333333,5504.0,1032
320118,2003,5.775193798449612,5960.0,1032
320118,2004,7.0939922480620154,7321.0,1032
320118,2005,7.170542635658915,7400.0,1032
320118,2006,7.255813953488372,7488.0,1032
320118,2007,8.453488372093023,8724.0,1032
320118,2008,8.950581395348838,9237.0,1032
320118,2009,7.103682170542636,7331.0,1032
320118,2010,9.486434108527131,9790.0,1032
320118,2011,10.747093023255815,11091.0,1032
320118,2012,10.983527131782946,11335.0,1032
320118,2013,12.768410852713178,13177.0,1032
320118,2014,7.849806201550388,8101.0,1032
320118,2015,7.3895348837209305,7626.0,1032
320118,2016,7.564922480620155,7807.0,1032
320118,2017,13.842054263565892,14285.0,1032
320118,2018,15.561046511627907,16059.0,1032
320118,2019,19.044573643410853,19654.0,1032
320118,2020,21.53391472868217,22223.0,1032
320205,2000,14.466367713004484,6452.0,446
320205,2001,16.76233183856502,7476.0,446
320205,2002,23.993273542600896,10701.0,446
320205,2003,27.54932735426009,12287.0,446
320205,2004,32.75336322869955,14608.0,446
320205,2005,36.01793721973094,16064.0,446
320205,2006,38.05829596412556,16974.0,446
320205,2007,43.917040358744394,19587.0,446
320205,2008,47.87892376681614,21354.0,446
320205,2009,40.912556053811656,18247.0,446
320205,2010,49.54035874439462,22095.0,446
320205,2011,54.98654708520179,24524.0,446
320205,2012,49.49103139013453,22073.0,446
320205,2013,56.917040358744394,25385.0,446
320205,2014,50.67488789237668,22601.0,446
320205,2015,50.28251121076233,22426.0,446
320205,2016,50.946188340807176,22722.0,446
320205,2017,52.228699551569505,23294.0,446
320205,2018,52.899103139013455,23593.0,446
320205,2019,55.08520179372197,24568.0,446
320205,2020,56.32959641255606,25123.0,446
320206,2000,22.44764397905759,8575.0,382
320206,2001,25.19371727748691,9624.0,382
320206,2002,34.50785340314136,13182.0,382
320206,2003,40.19895287958115,15356.0,382
320206,2004,43.468586387434556,16605.0,382
320206,2005,45.39528795811518,17341.0,382
320206,2006,49.31675392670157,18839.0,382
320206,2007,50.897905759162306,19443.0,382
320206,2008,54.044502617801044,20645.0,382
320206,2009,44.90052356020942,17152.0,382
320206,2010,54.68586387434555,20890.0,382
320206,2011,58.11256544502618,22199.0,382
320206,2012,53.77225130890052,20541.0,382
320206,2013,58.845549738219894,22479.0,382
320206,2014,53.40052356020942,20399.0,382
320206,2015,52.84293193717277,20186.0,382
320206,2016,54.45811518324607,20803.0,382
320206,2017,56.08115183246073,21423.0,382
320206,2018,56.37434554973822,21535.0,382
320206,2019,58.36910994764398,22297.0,382
320206,2020,58.81413612565445,22467.0,382
320211,2000,12.043914680050188,9599.0,797
320211,2001,12.42534504391468,9903.0,797
320211,2002,17.685069008782936,14095.0,797
320211,2003,17.904642409033876,14270.0,797
320211,2004,22.52948557089084,17956.0,797
320211,2005,22.223337515683813,17712.0,797
320211,2006,24.204516938519447,19291.0,797
320211,2007,24.32496863237139,19387.0,797
320211,2008,25.130489335006274,20029.0,797
320211,2009,24.750313676286073,19726.0,797
320211,2010,29.40276035131744,23434.0,797
320211,2011,31.203262233375156,24869.0,797
320211,2012,28.602258469259723,22796.0,797
320211,2013,32.338770388958594,25774.0,797
320211,2014,29.511919698870766,23521.0,797
320211,2015,29.061480552070265,23162.0,797
320211,2016,29.456712672521956,23477.0,797
320211,2017,32.05771643663739,25550.0,797
320211,2018,32.37264742785445,25801.0,797
320211,2019,35.485570890840656,28282.0,797
320211,2020,35.186951066499375,28044.0,797
320213,2000,54.743801652892564,6624.0,121
320213,2001,54.743801652892564,6624.0,121
320213,2002,60.40495867768595,7309.0,121
320213,2003,60.03305785123967,7264.0,121
320213,2004,58.65289256198347,7097.0,121
320213,2005,58.735537190082646,7107.0,121
320213,2006,60.43801652892562,7313.0,121
320213,2007,59.21487603305785,7165.0,121
320213,2008,59.68595041322314,7222.0,121
320213,2009,56.34710743801653,6818.0,121
320213,2010,58.94214876033058,7132.0,121
320213,2011,62.67768595041322,7584.0,121
320213,2012,61.578512396694215,7451.0,121
320213,2013,62.83471074380165,7603.0,121
320213,2014,62.06611570247934,7510.0,121
320213,2015,61.752066115702476,7472.0,121
320213,2016,62.107438016528924,7515.0,121
320213,2017,62.421487603305785,7553.0,121
320213,2018,62.48760330578512,7561.0,121
320213,2019,62.752066115702476,7593.0,121
320213,2020,62.72727272727273,7590.0,121
320214,2000,21.76608187134503,7444.0,342
320214,2001,25.839181286549707,8837.0,342
320214,2002,38.3421052631579,13113.0,342
320214,2003,42.85964912280702,14658.0,342
320214,2004,47.207602339181285,16145.0,342
320214,2005,47.13742690058479,16121.0,342
320214,2006,49.8859649122807,17061.0,342
320214,2007,50.51169590643275,17275.0,342
320214,2008,52.333333333333336,17898.0,342
320214,2009,47.50292397660819,16246.0,342
320214,2010,54.07309941520468,18493.0,342
320214,2011,58.48830409356725,20003.0,342
320214,2012,54.280701754385966,18564.0,342
320214,2013,58.932748538011694,20155.0,342
320214,2014,57.801169590643276,19768.0,342
320214,2015,57.2953216374269,19595.0,342
320214,2016,57.57017543859649,19689.0,342
320214,2017,58.611111111111114,20045.0,342
320214,2018,58.73099415204678,20086.0,342
320214,2019,60.23391812865497,20600.0,342
320214,2020,60.53508771929825,20703.0,342
320281,2000,18.734520123839008,24205.0,1292
320281,2001,21.688080495356036,28021.0,1292
320281,2002,30.910216718266255,39936.0,1292
320281,2003,35.053405572755416,45289.0,1292
