adcode,elev_mean,elev_std,elev_min,elev_max,relief,slope_mean,slope_std,slope_max,roughness,dem_n
360881,558.2532075053412,321.1570241365608,156.5,1829.4130859375,1672.9130859375,15.797280430319345,9.410337622552142,58.820472717285156,4.756316609172562,188429
360902,247.97558307075607,186.38973494558846,66.0,1723.8564453125,1657.8564453125,10.59731124653829,7.830550263782625,56.88430404663086,3.7569653782951375,333895
360921,294.2333966295517,299.5171609872658,27.0,1486.110107421875,1459.110107421875,9.830161623018805,8.869243680096803,46.55341339111328,2.833128629113252,218903
360922,272.935561966256,179.13815943672543,67.5,1201.6876220703125,1134.1876220703125,11.041789870289676,7.698423957703498,47.678016662597656,3.69486276485558,226332
360923,114.90549482807154,103.46076235810405,29.5,999.8511352539062,970.3511352539062,5.917891036452666,6.490205975819842,44.483436584472656,2.354732668536245,178680
360924,224.9536605154036,195.7170708680947,46.0,1411.7725830078125,1365.7725830078125,9.52851079095851,7.772739341551822,46.575809478759766,3.161962826519408,256190
360925,445.3087201063301,309.5351501771385,28.0,1704.77587890625,1676.77587890625,15.783965710025775,9.531352919190741,51.08955383300781,4.299790637359643,183758
360926,490.4229586365137,205.68097625054597,157.5,1453.49169921875,1295.99169921875,17.125880905229145,8.179494632306996,46.09254837036133,5.042315076596631,206539
360981,78.14123636460056,106.27167625171619,-48.865238189697266,1150.7117919921875,1199.5770301818848,4.458342835125198,5.844461337094335,40.6157341003418,1.7024163382798538,373909
360982,65.65294303780142,104.82721951254692,15.5,1151.1910400390625,1135.6910400390625,3.007084128636898,5.1331374088927,42.570106506347656,1.1326488593022448,169802
360983,66.97804069301246,59.5142312782683,6.173624038696289,756.0068359375,749.8332118988037,3.483207815740111,4.4557089936655325,34.98394012451172,1.4524878634068643,323589
361002,81.58916005429319,91.00731070970622,21.5,1094.3382568359375,1072.8382568359375,3.8468134655266435,5.2051737956797695,45.45425033569336,1.54061961209572,279964
361003,76.30570172307887,45.3563684855976,14.5,478.9436340332031,464.4436340332031,5.017585429593137,5.646581197578748,38.55584716796875,2.1119946120116277,166852
361021,190.66682008572747,132.43089779225357,59.0,1039.8228759765625,980.8228759765625,9.284355777114188,7.28147059782695,44.49530792236328,3.3550929319216762,224813
361022,306.9809425657366,219.93676397638032,96.0,1507.0118408203125,1411.0118408203125,11.55331758009434,8.141049149260247,48.139244079589844,3.8581105518231427,224157
361023,250.15732304395854,165.14794305179961,79.0,1666.81201171875,1587.81201171875,9.83632180224068,7.177163936423638,49.38953399658203,3.425040307531113,251942
361024,142.0840263223237,126.21325193018319,36.5,1205.19775390625,1168.69775390625,6.996540527552906,7.153856937383821,49.01420593261719,2.547070155314984,199427
361025,295.375237765196,228.99807969612814,65.5,1352.71875,1287.21875,10.890495644839403,8.364263102567362,47.898902893066406,3.5090534607566637,316659
361026,357.0142514276243,232.69744935534376,56.5,1616.1329345703125,1559.6329345703125,14.219139725764053,8.522982997457728,50.40268325805664,4.322374549780787,255000
361027,131.62337617056608,151.1126674054296,34.5,1355.7144775390625,1321.2144775390625,6.233517048619098,7.138254012016283,49.19007873535156,2.2880138804072163,179259
361028,438.3025765020464,233.3758212107567,74.16053771972656,1337.9713134765625,1263.810775756836,16.549366077948445,9.041353977125983,51.8045539855957,4.96631156167512,165278
361030,318.2492123851876,154.4924612891151,111.0,1237.7193603515625,1126.7193603515625,10.728957437604477,6.889029281284752,43.7651481628418,3.6484290683722977,209427
361102,114.35594722756721,48.96395835116078,64.5,579.5579833984375,515.0579833984375,5.7786557687876074,5.817435484631502,36.93370819091797,2.3829607103838666,41914
361103,321.5263748449433,262.9557157908503,71.5,1529.4287109375,1457.9287109375,12.947753416768098,9.972463351046922,52.07662582397461,4.294259371875374,182243
361104,371.4193564459065,319.0554307382773,50.0,1882.42041015625,1832.42041015625,14.453918940736287,10.45630409631305,55.188194274902344,4.334256560007141,296398
361123,309.9485144377978,237.05371511282607,77.0,1721.294921875,1644.294921875,14.28480842538994,10.864028217821001,60.52765655517578,4.353752840099734,230925
361124,447.84283711333205,408.16266415610653,23.098865509033203,2154.4814453125,2131.382579803467,15.418972814809964,10.966999047767079,53.95481872558594,4.320982398137591,288547
361125,209.05142119941803,185.71618076309704,41.0,1281.0604248046875,1240.0604248046875,11.529181254566888,9.193166255456953,48.75633239746094,3.8477317143392886,86346
361126,150.12275435674218,134.07898456887878,2.063307762145996,1199.7947998046875,1197.7314920425415,8.955303342434394,8.252540116823939,44.24277877807617,3.1227900992609063,210232
361127,29.230964536695595,29.268533135584,5.5,366.90936279296875,361.40936279296875,2.054511279835646,3.209494373308982,32.857704162597656,0.9266315628394789,312734
361128,54.164003420917005,71.24624780775916,9.0,725.995849609375,716.995849609375,4.3010869580901145,5.9909636464193365,45.161067962646484,1.7133760908497568,552284
361129,93.67301760154733,86.18596998299489,10.5,699.1251831054688,688.6251831054688,6.601885657358519,6.255737273541625,41.15979766845703,2.532445060717506,153462
361130,266.6565132997893,201.45979835697884,32.0,1518.0615234375,1486.0615234375,14.845582645446864,8.485536119015121,59.4903450012207,4.776003813315053,397062
361181,250.76042788672078,225.29599090153124,-12.403888702392578,1557.8740234375,1570.2779121398926,14.84137005367747,9.783530885184847,55.77238845825195,4.803466155650185,277422
420102,22.69653625595201,5.50520602108685,6.422725200653076,45.76968765258789,39.346962451934814,1.1178511289775095,1.1109299733803297,8.589900016784668,0.6389806995116716,10971
420103,25.220533496891324,4.512443807684221,12.136180877685547,45.007503509521484,32.87132263183594,1.4220785361121562,1.134556251105076,9.373276710510254,0.7169156072891696,3855
420104,26.979810404760034,4.201011721815315,15.0,43.48262023925781,28.482620239257812,1.4792309500649776,1.2580038335863488,9.620864868164062,0.7468627690696666,5452
420105,23.638123764131244,6.898621079008496,9.5,97.61454772949219,88.11454772949219,1.3309723116466756,1.7741840458165596,20.647159576416016,0.7624034601808973,15233
420106,29.818933737429106,17.614187767356427,3.6507203578948975,213.4070587158203,209.75633835792542,1.9489871109811778,2.958086091442859,28.944664001464844,0.9808298381865584,13568
420107,26.817082792717255,7.447034815656613,13.465170860290527,74.04153442382812,60.5763635635376,1.383325840069075,1.3562802537122922,14.770979881286621,0.7295869337067011,12422
420111,27.016425290001166,13.387139083926224,13.0,167.3987579345703,154.3987579345703,1.6940947940636968,2.4972593781650847,24.855117797851562,0.8404651848451072,69538
