src,dst,drop_m,src_elev,dst_elev,cross_reach,cross_province
320381,321322,19.491898269787583,27.89264708960044,8.40074881981286,False,False
320382,320381,0.5148268583332403,28.40747394793368,27.89264708960044,False,False
320722,320381,0.15048017287691096,28.043127262477352,27.89264708960044,False,False
320382,321311,8.008753838759468,28.40747394793368,20.398720109174214,False,False
320402,320412,0.20061486526676653,5.165266875870626,4.964652010603859,False,False
320404,320402,1.4160813678428443,6.58134824371347,5.165266875870626,False,False
320411,320402,1.044965282510569,6.210232158381195,5.165266875870626,False,False
320404,320412,1.6166962331096109,6.58134824371347,4.964652010603859,False,False
321181,320404,1.9858090611822297,8.5671573048957,6.58134824371347,False,False
320404,320411,0.37111608533227525,6.58134824371347,6.210232158381195,False,False
321181,320411,2.356925146514505,8.5671573048957,6.210232158381195,False,False
320411,321282,2.570909418214265,6.210232158381195,3.63932274016693,False,False
320411,321182,3.21656565360199,6.210232158381195,2.993666504779205,False,False
320411,321283,1.0809278888920009,6.210232158381195,5.129304269489194,False,False
320413,320412,5.314165332905037,10.278817343508896,4.964652010603859,False,False
321181,320412,3.6025052942918405,8.5671573048957,4.964652010603859,False,False
320481,320413,16.65802616934709,26.936843512855987,10.278817343508896,False,False
321183,320413,33.84492592915142,44.12374327266032,10.278817343508896,False,False
320413,321181,1.7116600386131964,10.278817343508896,8.5671573048957,False,False
321112,320413,10.927359724170286,21.20617706767918,10.278817343508896,False,False
341882,320481,106.86662812822566,133.80347164108164,26.936843512855987,False,True
341821,320481,15.101527534058214,42.0383710469142,26.936843512855987,False,True
321183,320481,17.186899759804334,44.12374327266032,26.936843512855987,False,False
320505,320506,1.9578531626976057,7.42368798589159,5.465834823193984,False,False
320505,320508,1.4790029885528115,7.42368798589159,5.944684997338778,False,False
320505,320507,4.490819294531702,7.42368798589159,2.932868691359888,False,False
330502,320506,36.22222082271517,41.68805564590916,5.465834823193984,False,True
330522,320506,69.11058594513888,74.57642076833287,5.465834823193984,False,True
320506,320509,3.0443064134566122,5.465834823193984,2.421528409737372,False,False
320508,320506,0.47885017414479414,5.944684997338778,5.465834823193984,False,False
320506,320583,2.426730817533193,5.465834823193984,3.039104005660791,False,False
320506,320507,2.532966131834096,5.465834823193984,2.932868691359888,False,False
320508,320507,3.0118163059788903,5.944684997338778,2.932868691359888,False,False
320583,320507,0.10623531430090294,3.039104005660791,2.932868691359888,False,False
320581,320507,1.339902092664929,4.272770784024817,2.932868691359888,False,False
330502,320509,39.26652723617179,41.68805564590916,2.421528409737372,False,True
330503,320509,0.43006895317888816,2.85159736291626,2.421528409737372,False,True
330483,320509,1.3354140684157012,3.756942478153073,2.421528409737372,False,True
330411,320509,0.3991968815503113,2.8207252912876832,2.421528409737372,False,True
330421,320509,0.18616421440571784,2.6076926241430898,2.421528409737372,False,True
320583,320509,0.617575595923419,3.039104005660791,2.421528409737372,False,False
320581,320583,1.233666778364026,4.272770784024817,3.039104005660791,False,False
320581,320585,1.453680700522158,4.272770784024817,2.819090083502659,False,False
320581,320582,0.6625546099250119,4.272770784024817,3.610216174099805,False,False
320581,320602,0.8052673106498744,4.272770784024817,3.4675034733749426,False,False
