adcode,name_zh,province,reach,area_km2,karst_km2,karst_frac
360733,会昌县,Jiangxi,midstream,2706.546679791455,125.3305992511692,0.046306461361614565
360734,寻乌县,Jiangxi,midstream,2336.71606604736,0.0,0.0
360735,石城县,Jiangxi,midstream,1567.861595704627,177.6619875330112,0.11331484106743905
360781,瑞金市,Jiangxi,midstream,2439.3667849791464,558.1846607577615,0.22882358823399876
360783,龙南市,Jiangxi,midstream,1644.8942677450514,1053.36769625129,0.640386264884568
360802,吉州区,Jiangxi,midstream,429.59052625955667,1.9062947143302715,0.004437469166111212
360803,青原区,Jiangxi,midstream,914.3509588774181,214.49222729622815,0.23458413338305903
360821,吉安县,Jiangxi,midstream,2122.7223195402444,612.0959706584856,0.28835423504241386
360822,吉水县,Jiangxi,midstream,2509.451557493662,217.03319165361717,0.08648630454950126
360823,峡江县,Jiangxi,midstream,1296.7803830153337,22.32957618047969,0.017219242728331478
360824,新干县,Jiangxi,midstream,1243.5226627617428,0.0,0.0
360825,永丰县,Jiangxi,midstream,2699.6110634633146,243.19142576306933,0.09008387506424001
360826,泰和县,Jiangxi,midstream,2503.0502560419577,45.220853896196815,0.0180662988236217
360827,遂川县,Jiangxi,midstream,3102.656388593549,0.0,0.0
360828,万安县,Jiangxi,midstream,2039.8135043315342,0.0,0.0
360829,安福县,Jiangxi,midstream,2787.0131375126753,1157.9579060637961,0.4154834760116124
360830,永新县,Jiangxi,midstream,2181.9270895225964,809.809513257776,0.3711441675326381
360881,井冈山市,Jiangxi,midstream,1443.338792734898,190.82137390169828,0.13220830401164652
360902,袁州区,Jiangxi,midstream,2531.4595536763827,1857.5349489313692,0.7337802202818972
360921,奉新县,Jiangxi,midstream,1646.3985509286288,0.0,0.0
360922,万载县,Jiangxi,midstream,1710.4295198852237,922.6129934774623,0.5394042740442021
360923,上高县,Jiangxi,midstream,1350.2480722082948,953.204815633113,0.7059479182030394
360924,宜丰县,Jiangxi,midstream,1931.2994946506458,228.1682473784001,0.11814234302364048
360925,靖安县,Jiangxi,midstream,1378.7583807497226,0.0,0.0
360926,铜鼓县,Jiangxi,midstream,1554.7202494980393,0.0,0.0
360981,丰城市,Jiangxi,midstream,2828.6721997895656,578.6599661934364,0.20456946769459
360982,樟树市,Jiangxi,midstream,1285.3954072839895,80.6219674389306,0.06272153065279962
360983,高安市,Jiangxi,midstream,2441.4649372501353,922.2737511761914,0.37775424791271606
361002,临川区,Jiangxi,midstream,2120.854794234236,8.738316299126398,0.004120186032010497
361003,东乡区,Jiangxi,midstream,1260.7744404030923,0.4186211213513053,0.00033203490484583795
361021,南城县,Jiangxi,midstream,1709.24782019623,0.0,0.0
361022,黎川县,Jiangxi,midstream,1708.226233553219,0.0,0.0
361023,南丰县,Jiangxi,midstream,1922.2228523269955,0.0,0.0
361024,崇仁县,Jiangxi,midstream,1513.5921511052204,0.0,0.0
361025,乐安县,Jiangxi,midstream,2410.730980190617,0.0,0.0
361026,宜黄县,Jiangxi,midstream,1940.9768407647819,0.0,0.0
361027,金溪县,Jiangxi,midstream,1357.7771988517586,0.0,0.0
361028,资溪县,Jiangxi,midstream,1254.092995795324,0.0,0.0
361030,广昌县,Jiangxi,midstream,1602.8505177078819,0.0,0.0
361102,信州区,Jiangxi,midstream,315.8189381396611,293.36644487586295,0.9289070712603396
361103,广丰区,Jiangxi,midstream,1374.9479486460177,619.3301257530418,0.45043896124426247
361104,广信区,Jiangxi,midstream,2235.544450810554,938.4682561932408,0.41979404876202536
361123,玉山县,Jiangxi,midstream,1735.930230086238,1552.1404348863825,0.8941260472255702
361124,铅山县,Jiangxi,midstream,2182.0783633509127,444.6143591717378,0.20375728325767592
361125,横峰县,Jiangxi,midstream,650.5790420398001,28.833606773972466,0.044319913355291465
361126,弋阳县,Jiangxi,midstream,1584.7834143283117,0.0,0.0
361127,余干县,Jiangxi,midstream,2352.617704634918,340.5234806130059,0.14474237779565158
361128,鄱阳县,Jiangxi,midstream,4132.920752079172,35.60216077622442,0.008614285855424118
361129,万年县,Jiangxi,midstream,1154.341139911328,180.67809800815448,0.15652053951922174
361130,婺源县,Jiangxi,midstream,2968.7578362698714,1175.6722552397125,0.39601487223925913
361181,德兴市,Jiangxi,midstream,2081.8707940098825,418.39320385364215,0.200969822458471
420102,江岸区,Hubei,midstream,80.97270574423324,4.486455990572089,0.05540701584980205
420103,江汉区,Hubei,midstream,28.506906436486616,8.922937998834174,0.31300969183430966
420104,硚口区,Hubei,midstream,40.300513359673374,18.694532008014313,0.4638782598417458
420105,汉阳区,Hubei,midstream,112.45069486358896,111.50928095965601,0.9916282073216626
420106,武昌区,Hubei,midstream,100.20061910330976,87.11650878499835,0.8694208635096224
420107,青山区,Hubei,midstream,91.60307133866473,1.330213679141902,0.014521496492448197
420111,洪山区,Hubei,midstream,514.2210252329003,333.6085014869181,0.648764801742248
420112,东西湖区,Hubei,midstream,491.8604631833799,12.545897693556613,0.025507026143874338
420113,汉南区,Hubei,midstream,289.05750560492805,13.874502216640247,0.047999107262771956
420114,蔡甸区,Hubei,midstream,1088.4388050042191,580.2855942922222,0.5331357092601755
420115,江夏区,Hubei,midstream,2009.6084403361701,564.3704159635583,0.28083600995881053
420116,黄陂区,Hubei,midstream,2246.606516429911,582.2802379879053,0.2591821192227326
420117,新洲区,Hubei,midstream,1478.554724083508,0.0,0.0
420202,黄石港区,Hubei,midstream,32.26098463336755,1.4893293039153852,0.046165029395134186
420203,西塞山区,Hubei,midstream,113.1443038008713,80.46753794756853,0.7111938935007073
420204,下陆区,Hubei,midstream,62.14427931182678,48.64726477848039,0.7828116331413026
420205,铁山区,Hubei,midstream,28.290620192002645,20.153132197678968,0.7123609189513622
420222,阳新县,Hubei,midstream,2775.143083466362,2621.0387429693496,0.9444697675535618
420281,大冶市,Hubei,midstream,1555.8490602180618,583.7616759519975,0.3752045689253299
420302,茅箭区,Hubei,midstream,540.123374988029,0.0,0.0
420303,张湾区,Hubei,midstream,660.5863657183554,0.0,0.0
420304,郧阳区,Hubei,midstream,3824.3172522530995,2259.8359632268384,0.5909122633315671
420322,郧西县,Hubei,midstream,3516.3081376827186,2862.7851263632388,0.8141451244514203
420323,竹山县,Hubei,midstream,3615.070926990317,772.8028787319021,0.21377253568169677
420324,竹溪县,Hubei,midstream,3305.378166878586,1500.1726274066427,0.4538580917726947
420325,房县,Hubei,midstream,5129.6605257675465,2235.498160129405,0.43579846052188986
420381,丹江口市,Hubei,midstream,3126.010321809297,757.7196706913452,0.24239192858863826
420502,西陵区,Hubei,midstream,61.739607563532985,61.73960756353297,0.9999999999999998
420503,伍家岗区,Hubei,midstream,82.3963649564927,82.3963649564927,1.0
420504,点军区,Hubei,midstream,533.3217905160103,533.3217905160102,0.9999999999999998
420505,猇亭区,Hubei,midstream,120.69061745235126,81.54510867222517,0.675654084746225
420506,夷陵区,Hubei,midstream,3434.376715423116,3386.3074247191576,0.9860034892246711
420525,远安县,Hubei,midstream,1746.3169588471694,1746.3169588471706,1.0
420526,兴山县,Hubei,midstream,2315.0963564237773,2315.096356423775,0.999999999999999
420527,秭归县,Hubei,midstream,2277.5576208318844,2277.557620831885,1.0
420528,长阳土家族自治县,Hubei,midstream,3394.8465110898287,3394.8465110898287,1.0
420529,五峰土家族自治县,Hubei,midstream,2402.559944021492,2402.559944021491,0.9999999999999997
420581,宜都市,Hubei,midstream,1348.946284936571,1292.2152851576743,0.9579442114097493
420582,当阳市,Hubei,midstream,2155.452120256086,1496.5248816172186,0.6942974365115653
420583,枝江市,Hubei,midstream,1367.8984261041835,68.02740501048068,0.04973132778888035
420602,襄城区,Hubei,midstream,659.3016742173489,268.2909442331703,0.40693199293275883
420606,樊城区,Hubei,midstream,549.6048478107225,0.0,0.0
420607,襄州区,Hubei,midstream,2454.659504762595,259.05122593883925,0.10553448469582899
420624,南漳县,Hubei,midstream,3839.1929933240385,3697.6369950741914,0.9631287099929599
420625,谷城县,Hubei,midstream,2547.811862076087,1085.125230827794,0.4259047722399638
420626,保康县,Hubei,midstream,3226.313059147245,3201.6866345785843,0.992367007132541
420682,老河口市,Hubei,midstream,1061.3652654803082,56.013179623079736,0.05277464926057444
420683,枣阳市,Hubei,midstream,3271.4903795684513,249.53692331813696,0.07627622103875906
420684,宜城市,Hubei,midstream,2113.4634122476555,1115.0755940701847,0.5276058187751207
420702,梁子湖区,Hubei,midstream,494.13730009994,1.574861604166422,0.0031870931497134584
420703,华容区,Hubei,midstream,500.50992522198146,0.05198122001333096,0.00010385652190668695
420704,鄂城区,Hubei,midstream,595.0898184191014,0.2704660482975466,0.00045449617843581824
420802,东宝区,Hubei,midstream,1672.8576886307696,1441.0544844423046,0.8614328010303163
420804,掇刀区,Hubei,midstream,579.3011118998828,43.275130368300026,0.07470230848750556
420822,沙洋县,Hubei,midstream,2146.7505643051913,0.0,0.0
420881,钟祥市,Hubei,midstream,4428.129387952753,1393.3375339058841,0.314656012016411
420882,京山市,Hubei,midstream,3525.1234149379397,2884.3142242428266,0.8182165231493336
420902,孝南区,Hubei,midstream,1031.2713450698695,2.2270106189100836,0.0021594807511685506
420921,孝昌县,Hubei,midstream,1182.8454546243997,203.26159784366706,0.17184121310945957
420922,大悟县,Hubei,midstream,1978.8126646413482,1633.6907925204935,0.8255914375889611
420923,云梦县,Hubei,midstream,609.3390065249924,0.0,0.0
420981,应城市,Hubei,midstream,1097.8309649940052,0.0,0.0
420982,安陆市,Hubei,midstream,1353.3086935576634,0.0,0.0
420984,汉川市,Hubei,midstream,1654.5381456172217,50.74957446680742,0.03067295522997773
421002,沙市区,Hubei,midstream,522.4526572311205,0.0,0.0
421003,荆州区,Hubei,midstream,1042.8041037101361,0.0,0.0
421022,公安县,Hubei,midstream,2278.980004664385,0.0,0.0
421023,监利市,Hubei,midstream,3182.442309880548,8.839691584354672,0.002777643936202717
421024,江陵县,Hubei,midstream,1042.9125102308328,0.0,0.0
421081,石首市,Hubei,midstream,1401.118889655281,0.0,0.0
421083,洪湖市,Hubei,midstream,2439.3153394754722,0.0,0.0
421087,松滋市,Hubei,midstream,2179.310719804216,707.6992570441533,0.32473536270575093
421102,黄州区,Hubei,midstream,359.08073220662055,0.0,0.0
421121,团风县,Hubei,midstream,812.8681972237358,0.0,0.0
421122,红安县,Hubei,midstream,1782.5015129256783,413.6828867936194,0.2320799639124166
421123,罗田县,Hubei,midstream,2129.003443268264,0.0,0.0
421124,英山县,Hubei,midstream,1458.7923058624224,0.0,0.0
421125,浠水县,Hubei,midstream,1955.590855652272,0.33151688683585634,0.00016952262068400882
421126,蕲春县,Hubei,midstream,2404.5002345021126,68.61644817446881,0.028536677680414894
421127,黄梅县,Hubei,midstream,1705.7938853690362,0.0,0.0
421181,麻城市,Hubei,midstream,3605.6738030500846,47.76705164259667,0.01324774626095958
421182,武穴市,Hubei,midstream,1224.8300994428776,200.91191732141283,0.16403247880077326
421202,咸安区,Hubei,midstream,1499.3450743711662,1002.4809957951974,0.668612591544774
421221,嘉鱼县,Hubei,midstream,1024.7220552456795,131.0646513171011,0.12790263530111884
421222,通城县,Hubei,midstream,1115.266294928542,105.82173276590446,0.09488472237268206
421223,崇阳县,Hubei,midstream,1979.5482099903622,1585.0404111627618,0.800708163187639
421224,通山县,Hubei,midstream,2413.7848707413095,2413.7848707413086,0.9999999999999997
421281,赤壁市,Hubei,midstream,1705.3576865242576,1198.184247253827,0.7025999628827917
421303,曾都区,Hubei,midstream,1436.5367190255347,39.99653726819399,0.02784233548539252
421321,随县,Hubei,midstream,5527.635225334351,311.44838836053134,0.05634387503232772
421381,广水市,Hubei,midstream,2646.649501946711,159.96078886164963,0.06043897718379121
422801,恩施市,Hubei,midstream,3957.225601134243,3957.2256011342456,1.0
422802,利川市,Hubei,midstream,4615.027811525016,4110.107326191734,0.8905921034598416
422822,建始县,Hubei,midstream,2670.8548098125707,2670.8548098125725,1.0
422823,巴东县,Hubei,midstream,3347.734963116147,3347.7349631161464,0.9999999999999999
422825,宣恩县,Hubei,midstream,2747.4244559899844,2747.424455989983,0.9999999999999996
422826,咸丰县,Hubei,midstream,2515.191859493749,2515.1918594937483,0.9999999999999998
422827,来凤县,Hubei,midstream,1335.9972167840185,1335.9972167840185,1.0
422828,鹤峰县,Hubei,midstream,2899.714473000317,2899.71447300032,1.0
429004,仙桃市,Hubei,midstream,2518.345057851894,0.0,0.0
429005,潜江市,Hubei,midstream,1999.367743323509,0.0,0.0
429006,天门市,Hubei,midstream,2620.66149876015,15.959432893263621,0.006089849032701903
429021,神农架林区,Hubei,midstream,3238.430938066015,3238.430938066015,1.0
430102,芙蓉区,Hunan,midstream,44.25306006705811,0.0,0.0
430103,天心区,Hunan,midstream,138.29142298801142,0.0,0.0
430104,岳麓区,Hunan,midstream,544.2841974533617,0.024910329702714458,4.576713749777562e-05
430105,开福区,Hunan,midstream,189.71050395074286,0.0,0.0
430111,雨花区,Hunan,midstream,290.3638761717172,0.0,0.0
430112,望城区,Hunan,midstream,950.9638826418949,0.0,0.0
430121,长沙县,Hunan,midstream,1756.0557749531679,0.0,0.0
430181,浏阳市,Hunan,midstream,4996.606313937902,339.3038993165296,0.06790687078348565
430182,宁乡市,Hunan,midstream,2909.3114907941303,1092.3489904288585,0.3754664957277191
430202,荷塘区,Hunan,midstream,153.3348448791306,0.0,0.0
430203,芦淞区,Hunan,midstream,220.59372785532295,0.0,0.0
430204,石峰区,Hunan,midstream,165.48701532942033,0.0,0.0
430211,天元区,Hunan,midstream,323.90663306505667,47.37281144202439,0.14625452709549655
430212,渌口区,Hunan,midstream,1056.8495131515695,14.607225162788197,0.013821480713208488
430223,攸县,Hunan,midstream,2662.2369421039148,1004.3826235874578,0.37727018497223375
430224,茶陵县,Hunan,midstream,2505.879597943608,579.3080009414684,0.23117950336355508
430225,炎陵县,Hunan,midstream,2038.1575356100918,78.70270349251864,0.038614632145674725
430281,醴陵市,Hunan,midstream,2139.2311974108093,167.54532184531269,0.07832034333086531
430302,雨湖区,Hunan,midstream,455.2440148685728,181.5734756961427,0.3988486828290588
430304,岳塘区,Hunan,midstream,207.68242162875484,0.0,0.0
430321,湘潭县,Hunan,midstream,2140.935987392846,1051.8452708533919,0.49130159754766456
430381,湘乡市,Hunan,midstream,1962.8516933179426,662.2547473329365,0.3373941849949356
430382,韶山市,Hunan,midstream,248.38564400653016,212.80740991123574,0.8567621158718857
430405,珠晖区,Hunan,midstream,219.58236255545197,0.0,0.0
430406,雁峰区,Hunan,midstream,82.50911014766757,0.0,0.0
430407,石鼓区,Hunan,midstream,105.24811941945023,0.0,0.0
430408,蒸湘区,Hunan,midstream,112.30543541017636,0.0,0.0
430412,南岳区,Hunan,midstream,182.14228009057442,0.0,0.0
430421,衡阳县,Hunan,midstream,2561.639018126502,0.0,0.0
430422,衡南县,Hunan,midstream,2608.3088259431916,492.8639483835009,0.18895919972408795
430423,衡山县,Hunan,midstream,931.1562450536896,0.0,0.0
430424,衡东县,Hunan,midstream,1927.9859919143826,233.35936033557653,0.12103789203564892
430426,祁东县,Hunan,midstream,1874.3111402249808,1247.150432234204,0.6653913565730093
430481,耒阳市,Hunan,midstream,2652.9140705552,2201.0967300226844,0.829690171443073
430482,常宁市,Hunan,midstream,2045.8508324189402,1204.8982386210193,0.5889472582888123
430502,双清区,Hunan,midstream,133.81988491438548,133.81988491438545,0.9999999999999998
430503,大祥区,Hunan,midstream,213.05810226465124,213.05810226465093,0.9999999999999986
430511,北塔区,Hunan,midstream,84.30528725463664,84.30528725463664,1.0
430522,新邵县,Hunan,midstream,1767.2840436021834,1738.9438543246831,0.9839639873510454
430523,邵阳县,Hunan,midstream,1999.9132959822446,1999.9132959822446,1.0
430524,隆回县,Hunan,midstream,2863.7516931277955,1700.8060760188732,0.5939083615735027
430525,洞口县,Hunan,midstream,2169.340565753624,1623.49557291138,0.748382065287836
430527,绥宁县,Hunan,midstream,2922.1114589525023,987.2094427907059,0.3378411318863907
430528,新宁县,Hunan,midstream,2752.4809121944645,1970.4333007846994,0.7158753733967719
430529,城步苗族自治县,Hunan,midstream,2605.4793805466657,1514.393202785313,0.5812340001967593
430581,武冈市,Hunan,midstream,1533.6921043106056,1533.6921043106045,0.9999999999999992
430582,邵东市,Hunan,midstream,1780.5717299473185,1461.2607968470363,0.8206694357043792
430602,岳阳楼区,Hunan,midstream,408.0058466236045,0.0,0.0
430603,云溪区,Hunan,midstream,381.3260412868489,114.76718910543245,0.30096866376639597
430611,君山区,Hunan,midstream,625.8785386426309,0.0,0.0
430621,岳阳县,Hunan,midstream,2814.3451686208323,0.0,0.0
430623,华容县,Hunan,midstream,1601.9572347680116,0.0,0.0
430624,湘阴县,Hunan,midstream,1537.0941699566822,0.0,0.0
430626,平江县,Hunan,midstream,4115.808234743796,0.5591612665261928,0.00013585697744758994
430681,汨罗市,Hunan,midstream,1668.1606249355873,0.0,0.0
430682,临湘市,Hunan,midstream,1719.7742849854283,457.3897401648378,0.2659591692689563
430702,武陵区,Hunan,midstream,298.6799019565054,0.0,0.0
430703,鼎城区,Hunan,midstream,2452.5982035913476,184.49079516126326,0.07522259246994178
430721,安乡县,Hunan,midstream,1100.490668322925,0.0,0.0
430722,汉寿县,Hunan,midstream,2093.912734860146,0.0,0.0
430723,澧县,Hunan,midstream,2072.790088143822,691.3604232332151,0.33354097319730364
430724,临澧县,Hunan,midstream,1204.6465916402308,670.1225102712057,0.5562814147498444
430725,桃源县,Hunan,midstream,4447.675115726998,1377.507799948322,0.3097141234703606
430726,石门县,Hunan,midstream,3975.3944783161064,3975.394478316107,1.0
430781,津市市,Hunan,midstream,557.0456065904302,0.0,0.0
430802,永定区,Hunan,midstream,2187.4811341140635,2117.1125772260934,0.9678312394147941
430811,武陵源区,Hunan,midstream,393.6334703340584,393.63347033405825,0.9999999999999996
430821,慈利县,Hunan,midstream,3487.8537004678765,3487.85370046788,1.0
430822,桑植县,Hunan,midstream,3465.7006514211116,3465.70065142111,0.9999999999999994
430902,资阳区,Hunan,midstream,580.9614250920342,0.0,0.0
430903,赫山区,Hunan,midstream,1271.5863402074306,178.6860193716943,0.1405221287156527
430921,南县,Hunan,midstream,1328.1162631795721,0.0,0.0
430922,桃江县,Hunan,midstream,2067.9861043167502,580.1060817969801,0.28051739834520967
430923,安化县,Hunan,midstream,4952.663479883486,3977.738614253344,0.8031514013439336
430981,沅江市,Hunan,midstream,2133.075684945895,0.0,0.0
431002,北湖区,Hunan,midstream,819.6536319553479,415.28057126829185,0.5066537316227191
431003,苏仙区,Hunan,midstream,1340.1659637990401,1115.5598944446683,0.8324042876617542
431021,桂阳县,Hunan,midstream,2960.882224535952,2331.8168077167106,0.7875412228131322
431022,宜章县,Hunan,midstream,2131.372927393927,1632.7558425886184,0.7660582630112611
431023,永兴县,Hunan,midstream,1975.873861079918,1346.8014090232941,0.6816231721832673
431024,嘉禾县,Hunan,midstream,691.107680788746,691.107680788746,1.0
431025,临武县,Hunan,midstream,1377.1709107137021,1129.874539051059,0.8204316038490206
431026,汝城县,Hunan,midstream,2400.828188251899,1765.7747956322196,0.7354856979240663
431027,桂东县,Hunan,midstream,1434.1298709275188,459.10277559404176,0.3201263601720523
431028,安仁县,Hunan,midstream,1466.6567411667606,667.938677352028,0.4554158165329583
431081,资兴市,Hunan,midstream,2727.4097598488725,1826.8122268207044,0.6697974956729381
431102,零陵区,Hunan,midstream,1972.4960372071669,1195.770405278884,0.6062219556962765
431103,冷水滩区,Hunan,midstream,1215.699517473588,1215.5652078140001,0.9998895206770609
431121,祁阳市,Hunan,midstream,2542.158302672965,1957.4187732746425,0.7699830381202086
431122,东安县,Hunan,midstream,2211.7739655461974,2183.5723704363677,0.9872493321880361
431123,双牌县,Hunan,midstream,1722.5145268925116,589.6933339915361,0.34234447651095723
431124,道县,Hunan,midstream,2453.6235560721066,2044.0785752082556,0.8330856500581235
431125,江永县,Hunan,midstream,1625.5591103622712,1550.4722714249147,0.9538086074762161
431126,宁远县,Hunan,midstream,2489.1174154944124,2111.5642878746244,0.848318474142854
431127,蓝山县,Hunan,midstream,1804.7652975449591,908.2651112713553,0.5032594058113139
431128,新田县,Hunan,midstream,1001.7012768378321,643.3396824140652,0.6422470423966696
431129,江华瑶族自治县,Hunan,midstream,3259.0989507542076,2089.8947084755896,0.6412492348512323
431202,鹤城区,Hunan,midstream,674.407700969419,286.89835043558725,0.4254078801638664
431221,中方县,Hunan,midstream,1516.8341646902388,1421.0054024636108,0.9368231778678339
431222,沅陵县,Hunan,midstream,5811.305127563067,652.6242744207708,0.1123025310313459
431223,辰溪县,Hunan,midstream,1991.7587053500454,1335.6606974000908,0.6705936285416424
431224,溆浦县,Hunan,midstream,3426.3300916329713,2923.595351537135,0.8532731153593448
431225,会同县,Hunan,midstream,2260.729978727097,27.11090785240085,0.011992103483170348
431226,麻阳苗族自治县,Hunan,midstream,1568.5709355174952,442.6589973535642,0.28220527827612996
431227,新晃侗族自治县,Hunan,midstream,1494.7911829303214,41.85727787511056,0.028002090427811755
431228,芷江侗族自治县,Hunan,midstream,2090.1501021671816,43.64336861375922,0.02088049493120489
431229,靖州苗族侗族自治县,Hunan,midstream,2207.2272020914725,0.0,0.0
431230,通道侗族自治县,Hunan,midstream,2213.285115658562,299.0712105135463,0.13512547859183419
431281,洪江市,Hunan,midstream,2293.189124397348,1332.4728210919907,0.5810566633670764
431302,娄星区,Hunan,midstream,628.2915605627752,624.5446625233809,0.9940363705728625
431321,双峰县,Hunan,midstream,1599.5853010677536,935.8440451537267,0.5850541665574402
431322,新化县,Hunan,midstream,3645.2933877972932,3320.4518022892166,0.9108873961707742
431381,冷水江市,Hunan,midstream,432.0432814975172,432.04328149751797,1.0
431382,涟源市,Hunan,midstream,1806.0394015781183,1799.6318999506186,0.9964521805992157
433101,吉首市,Hunan,midstream,1078.6699258619512,867.3410705852609,0.8040838534477355
433122,泸溪县,Hunan,midstream,1566.8422736659745,101.68319076116482,0.06489689005087569
433123,凤凰县,Hunan,midstream,1727.7920133711343,1727.792013371136,1.0
433124,花垣县,Hunan,midstream,1108.850047403911,1108.8500474039126,1.0
433125,保靖县,Hunan,midstream,1753.3147098067548,1753.3147098067584,1.0
433126,古丈县,Hunan,midstream,1297.8540964067822,1224.5482032020216,0.9435176161883573
433127,永顺县,Hunan,midstream,3825.395896001024,3825.3958960010264,1.0
433130,龙山县,Hunan,midstream,3135.593902314214,3135.5939023142146,1.0
500101,万州区,Chongqing,upstream,3454.535607572833,1730.0577674702186,0.5008076233684452
500102,涪陵区,Chongqing,upstream,2945.2469737369333,1737.803612071903,0.5900366344717691
500103,渝中区,Chongqing,upstream,23.79432021572131,23.794320215721303,0.9999999999999997
500104,大渡口区,Chongqing,upstream,103.77187024321111,103.77187024321113,1.0
500105,江北区,Chongqing,upstream,221.22762724812833,151.25729909001544,0.6837179468564549
500106,沙坪坝区,Chongqing,upstream,397.3222177927439,397.32221779274363,0.9999999999999993
500107,九龙坡区,Chongqing,upstream,432.1664135581398,396.5189187830278,0.9175144257934882
500108,南岸区,Chongqing,upstream,262.8061299823924,146.55472747148968,0.5576533830520187
500109,北碚区,Chongqing,upstream,749.5305842733702,702.5640488465551,0.9373387338525396
500110,綦江区,Chongqing,upstream,2754.6916020241556,1378.1411681517832,0.5002887318272292
500111,大足区,Chongqing,upstream,1434.2736628911077,92.61638688736325,0.06457372068080346
500112,渝北区,Chongqing,upstream,1458.2234796203172,908.12527266609,0.6227613842170076
500113,巴南区,Chongqing,upstream,1818.9202988931042,959.3148960948415,0.5274089781056532
500114,黔江区,Chongqing,upstream,2397.6549780720698,2397.6549780720693,0.9999999999999998
500115,长寿区,Chongqing,upstream,1422.9345002029124,521.0406763565796,0.3661733384651778
500116,江津区,Chongqing,upstream,3217.020774475023,616.7041411132677,0.19170039124596766
500117,合川区,Chongqing,upstream,2347.542880106678,412.7417414416486,0.17581861653700345
500118,永川区,Chongqing,upstream,1581.0522657100637,1033.981765278502,0.653983291826303
500119,南川区,Chongqing,upstream,2598.2968829536485,2293.320848660223,0.8826246391264034
500120,璧山区,Chongqing,upstream,912.8121530993141,912.8121530993151,1.0
500151,铜梁区,Chongqing,upstream,1340.9556522430635,514.4011478672919,0.3836078747323486
500152,潼南区,Chongqing,upstream,1587.9098628148536,0.0,0.0
500153,荣昌区,Chongqing,upstream,1075.6728615686081,1.7188535362523731,0.00159793334726865
500154,开州区,Chongqing,upstream,3961.901744198271,1861.1760972981333,0.4697683631411612
500155,梁平区,Chongqing,upstream,1896.0272739182844,1070.352108348342,0.5645235820560629
500156,武隆区,Chongqing,upstream,2890.1172082046523,2880.323687226307,0.9966113758464387
500229,城口县,Chongqing,upstream,3291.9573390596975,3291.9573390596993,1.0
500230,丰都县,Chongqing,upstream,2898.7968854798455,1531.9681685787068,0.5284841363851251
500231,垫江县,Chongqing,upstream,1517.7027748418257,263.35568217598467,0.17352256748916564
500233,忠县,Chongqing,upstream,2181.015419592295,147.59893753965423,0.06767441266749294
500235,云阳县,Chongqing,upstream,3642.836577721061,1498.7487658390708,0.4114235524605059
500236,奉节县,Chongqing,upstream,4098.478891114488,2996.9754084247247,0.7312409037709514
500237,巫山县,Chongqing,upstream,2953.2742821993697,2930.0570370961746,0.9921384731370414
500238,巫溪县,Chongqing,upstream,4028.4328808752093,3945.4518232615414,0.9794011567109343
500240,石柱土家族自治县,Chongqing,upstream,3012.515865115289,1631.606993095153,0.5416094275183879
500241,秀山土家族苗族自治县,Chongqing,upstream,2453.969155118124,2453.969155118124,1.0
500242,酉阳土家族苗族自治县,Chongqing,upstream,5174.9588719468575,5174.958871946861,1.0
500243,彭水苗族土家族自治县,Chongqing,upstream,3899.2979715778592,3899.2979715778592,1.0
510104,锦江区,Sichuan,upstream,61.12342357243482,46.158095014960885,0.7551621345335943
510105,青羊区,Sichuan,upstream,66.51174540574401,0.0,0.0
510106,金牛区,Sichuan,upstream,109.9032113235389,0.0,0.0
510107,武侯区,Sichuan,upstream,127.6108935081082,32.653346518530206,0.2558821243302043
510108,成华区,Sichuan,upstream,108.12402421679991,7.872901582975372,0.07281361972977796
510112,龙泉驿区,Sichuan,upstream,560.0025769978663,147.97997139771383,0.26424873290945167
510113,青白江区,Sichuan,upstream,371.2977290314394,190.84902464718616,0.5140053647649058
510114,新都区,Sichuan,upstream,499.86468054748644,6.223512928708524,0.012450395418800346
510115,温江区,Sichuan,upstream,276.8610390080862,2.746153384660941,0.00991888708682024
510116,双流区,Sichuan,upstream,1064.894020183755,549.4503284479204,0.5159671460575099
510117,郫都区,Sichuan,upstream,433.93472572358877,3.3411974362420023,0.007699769661601835
510118,新津区,Sichuan,upstream,330.5869707751814,78.68463266337079,0.23801492381525519
510121,金堂县,Sichuan,upstream,1158.913755380515,628.66543335437,0.542460929845427
510129,大邑县,Sichuan,upstream,1280.3105343524098,959.6043352310438,0.7495090522834904
510131,蒲江县,Sichuan,upstream,581.6277399975646,377.2162230924512,0.6485526689184918
510181,都江堰市,Sichuan,upstream,1205.2129875462706,1143.1959762051758,0.9485426957874417
510182,彭州市,Sichuan,upstream,1421.812418542818,1110.916799994365,0.7813385123847191
510183,邛崃市,Sichuan,upstream,1378.1579232460015,870.233881866651,0.6314471420060284
510184,崇州市,Sichuan,upstream,1091.4190398590788,628.8977955602447,0.5762202899094068
510185,简阳市,Sichuan,upstream,2216.109408092721,0.0,0.0
510302,自流井区,Sichuan,upstream,154.93988380004154,0.0,0.0
510303,贡井区,Sichuan,upstream,407.37447414370126,0.0,0.0
510304,大安区,Sichuan,upstream,400.8371998943217,0.0,0.0
510311,沿滩区,Sichuan,upstream,468.8821942668786,0.0,0.0
510321,荣县,Sichuan,upstream,1604.7503049805955,108.55381896497865,0.0676453019688264
510322,富顺县,Sichuan,upstream,1336.3950849139476,0.0,0.0
