all_RMSE,all_MAE,all_R2,all_PearsonR,all_WillmottD,all_KGE,all_Bias,lst_ds_RMSE,lst_ds_MAE,lst_ds_R2,lst_ds_PearsonR,lst_ds_WillmottD,lst_ds_KGE,lst_ds_Bias,kndvi_ds_RMSE,kndvi_ds_MAE,kndvi_ds_R2,kndvi_ds_PearsonR,kndvi_ds_WillmottD,kndvi_ds_KGE,kndvi_ds_Bias,raw_lst_c_RMSE,raw_lst_c_MAE,raw_lst_c_R2,raw_lst_c_PearsonR,raw_lst_c_WillmottD,raw_lst_c_KGE,raw_lst_c_Bias,raw_kndvi_RMSE,raw_kndvi_MAE,raw_kndvi_R2,raw_kndvi_PearsonR,raw_kndvi_WillmottD,raw_kndvi_KGE,raw_kndvi_Bias,residual_MoranI,within_county_R2,within_county_PearsonR,within_county_RMSE,frac_variance_between_county,strideH_R2,strideH_RMSE,strideH_n,shock_RMSE,shock_R2,shock_n,calm_RMSE,calm_R2,calm_n,reach_downstream_RMSE,reach_midstream_RMSE,reach_upstream_RMSE,n_samples,model,type,n_parameters,n_seeds,epochs_run,best_val_rmse,train_seconds,all_RMSE_seed_mean,all_RMSE_seed_std,all_R2_seed_mean,all_R2_seed_std,within_county_R2_seed_mean,within_county_R2_seed_std,residual_MoranI_seed_mean,residual_MoranI_seed_std,shock_RMSE_seed_mean,shock_RMSE_seed_std
0.36511656664705644,0.26733773245391457,0.8499803858687718,0.9226843524833985,0.959373799294307,0.9046455971439955,0.023435613630691368,0.31180506582019035,0.23741346730966706,0.8851586023610722,0.9409275057486108,0.9683237911970491,0.9068372526196287,-0.00428661736990605,0.4115796586435432,0.29726199759816213,0.8178407230310142,0.9078614548596224,0.9514233805608658,0.888825869258915,0.051157844631288786,1.1240664112667358,0.8558825158710593,0.9709715766431998,0.9853823609404786,0.9925759340103513,0.9783680654624038,-0.015453379994281521,0.04666183516884015,0.0337013505123279,0.8586217989132465,0.9296285078419099,0.9632385605083073,0.9146699039023088,0.005799895238996933,0.8345395922660828,0.7022565394213529,0.8414846721667101,0.29602779566453113,0.6523396736917785,0.8866012552313988,0.3083410592548892,12782,0.3564344745102585,0.8659249812424907,4022,0.30577098770490946,0.887834523507507,32188,0.2735138646336833,0.30271991800237497,0.34214293860732115,36210,no_N3_moe,ablation,298142,3,27,0.35336706042289734,288.8546869754791,0.3689154800108782,0.0026021440656802965,0.8468347194841317,0.002156776672926513,0.6932698479892362,0.0060151941593393635,0.8331110676129659,0.007988617563424718,0.3602856985372569,0.0033602099110616075
