epoch,train_loss,val_loss,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,lr,seconds
1,0.256800483492084,0.26545630892117816,0.4930218458175659,0.5028661489486694,0.38092878460884094,0.39054161310195923,0.6909147500991821,0.6964952945709229,0.0,3.6121201515197754
2,0.17501019360157696,0.23672005347907543,0.3946774899959564,0.47464409470558167,0.29897403717041016,0.36778518557548523,0.7977556586265564,0.7296061515808105,0.0004,3.8327178955078125
3,0.1491681595346821,0.2071956323666705,0.39191675186157227,0.44467777013778687,0.29324889183044434,0.34338441491127014,0.7937220931053162,0.762670636177063,0.0008,3.6607725620269775
4,0.13897837133060956,0.1803223416209221,0.3634849488735199,0.4157279431819916,0.27609768509864807,0.3192771375179291,0.8321083188056946,0.7925664186477661,0.0012,3.970822334289551
5,0.1286359906748489,0.16088977952798209,0.3631290793418884,0.3932324945926666,0.27466055750846863,0.3006472587585449,0.8332167863845825,0.8144079446792603,0.0016,3.703770875930786
6,0.12225859361114326,0.14837081130180094,0.3425610065460205,0.37845832109451294,0.25929731130599976,0.2880760133266449,0.8506672978401184,0.8280917406082153,0.002,3.724612236022949
7,0.10646522464925673,0.14043502592378193,0.31175729632377625,0.3688269257545471,0.23572616279125214,0.2798476815223694,0.8763866424560547,0.8367301821708679,0.0019983691039261358,3.6350605487823486
8,0.09360532779936437,0.13505018978483146,0.28532350063323975,0.3622279465198517,0.21932198107242584,0.2746114134788513,0.894500732421875,0.8425202965736389,0.0019934817353485504,3.683889150619507
9,0.09085914249653401,0.13144215734468567,0.29864370822906494,0.3577258288860321,0.22716791927814484,0.2711547017097473,0.885188102722168,0.8464106321334839,0.001985353835847693,3.877570390701294
10,0.08309527665928558,0.13043566110233465,0.27374398708343506,0.35678938031196594,0.20897004008293152,0.27036669850349426,0.9053002595901489,0.8472136855125427,0.0019740119169423336,3.6527862548828125
11,0.07615260146286366,0.12879416574206617,0.2659585177898407,0.35458090901374817,0.20199985802173615,0.2690073549747467,0.9100539684295654,0.8490992784500122,0.0019594929736144974,3.7628071308135986
12,0.07147799343974502,0.12776248012151983,0.26072996854782104,0.3532087802886963,0.19711703062057495,0.2681382894515991,0.9122545719146729,0.8502649068832397,0.0019418443636395248,3.7203855514526367
13,0.06641259829959144,0.1276572361174557,0.24647384881973267,0.3532293736934662,0.1860576868057251,0.26853498816490173,0.9250372648239136,0.8502474427223206,0.0019211236531148502,3.825251340866089
14,0.06512692471523937,0.12747393858929476,0.24434088170528412,0.35303550958633423,0.18566195666790009,0.2684671878814697,0.9242530465126038,0.8504117727279663,0.0018973984286913585,3.8420422077178955
15,0.05881939528228568,0.12755747884511948,0.22966529428958893,0.3531897962093353,0.17465481162071228,0.2688171863555908,0.9331807494163513,0.8502810001373291,0.0018707460771197773,3.843106985092163
16,0.059992730992732286,0.12858560246725878,0.23461312055587769,0.3546591103076935,0.17785029113292694,0.27007946372032166,0.9304556250572205,0.8490327000617981,0.0018412535328311812,3.8460559844970703
17,0.05526859439252054,0.12931270235114628,0.22353285551071167,0.3557894825935364,0.17086006700992584,0.27094781398773193,0.9362295866012573,0.8480688333511353,0.0018090169943749475,3.6844842433929443
18,0.05287451897985744,0.13051964383986261,0.22446773946285248,0.3575759828090668,0.17059579491615295,0.27246588468551636,0.9353843331336975,0.8465392589569092,0.0017741416106390826,3.7188057899475098
19,0.048349957010059647,0.13154751973019707,0.21232664585113525,0.3590605556964874,0.16077372431755066,0.2736005485057831,0.9405246376991272,0.845262348651886,0.001736741137876405,3.625108242034912
20,0.04737991885178619,0.1330824573006895,0.2041982263326645,0.3612228333950043,0.15704332292079926,0.2752824127674103,0.9450701475143433,0.8433930277824402,0.0016969375686552938,3.8662829399108887
21,0.04624168690887914,0.13418523367080423,0.2034682035446167,0.3627888262271881,0.15445709228515625,0.2765794098377228,0.9488248229026794,0.842032253742218,0.0016548607339452852,3.942385196685791
22,0.04667319534142522,0.13495295929412046,0.21441049873828888,0.3638625741004944,0.16276739537715912,0.277437299489975,0.9402201771736145,0.8410958051681519,0.0016106478796354383,3.8430299758911133
23,0.042804498763548006,0.1360955492903789,0.20238293707370758,0.36549267172813416,0.1552339792251587,0.2787330448627472,0.9465500116348267,0.8396688103675842,0.0015644432188667695,3.663499116897583
24,0.03977120240074648,0.13755608908832073,0.18995380401611328,0.36753955483436584,0.14488396048545837,0.2802763283252716,0.9543686509132385,0.8378679752349854,0.001516397461638962,3.9441416263580322
25,0.03880085246704465,0.13890609931614664,0.1924118995666504,0.36939486861228943,0.14611318707466125,0.2817028760910034,0.9528260231018066,0.8362269997596741,0.0014666673232256737,3.8271849155426025
26,0.039680719613692815,0.1397189481390847,0.1898118555545807,0.3705189824104309,0.14516253769397736,0.28266778588294983,0.9539501667022705,0.835228681564331,0.0014154150130018866,3.7103919982910156
27,0.037720796079547314,0.14131901620162857,0.18891413509845734,0.37269601225852966,0.14401127398014069,0.2843974828720093,0.955146074295044,0.8332867622375488,0.001362807705350641,3.7169580459594727
28,0.03670084601997033,0.14214308766855133,0.1829553246498108,0.37388473749160767,0.14023692905902863,0.2852698266506195,0.956574559211731,0.8322215676307678,0.0013090169943749475,3.8205270767211914
29,0.036735782586038115,0.14274926711287764,0.19209614396095276,0.37473154067993164,0.14390258491039276,0.2859334349632263,0.9550604820251465,0.83146071434021,0.0012542183341934872,3.577991485595703
