epoch,train_loss,val_loss,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,lr,seconds
1,0.26948409521938266,0.2765177935361862,0.5047526955604553,0.5117955207824707,0.39619460701942444,0.4038681387901306,0.6760311126708984,0.6856209635734558,0.0,3.611084461212158
2,0.1748947550671814,0.24066850915551186,0.3937954604625702,0.47750529646873474,0.29824578762054443,0.3735590875148773,0.7986586093902588,0.7263364195823669,0.0004,3.769075393676758
3,0.15102354676198604,0.20693206207619774,0.4006674885749817,0.44372445344924927,0.2978072166442871,0.34405842423439026,0.7844077348709106,0.7636871337890625,0.0008,3.7791996002197266
4,0.13762842742263848,0.17910555212034118,0.35937872529029846,0.4139677584171295,0.2728514075279236,0.3184519112110138,0.8358801603317261,0.7943192720413208,0.0012,3.924748659133911
5,0.12720974035285137,0.16017232110930812,0.3683941662311554,0.39201855659484863,0.278960257768631,0.2999265789985657,0.8283452987670898,0.8155519962310791,0.0016,3.746910572052002
6,0.1216449865312488,0.14703213961588013,0.3407030999660492,0.3762741684913635,0.25859132409095764,0.2860397696495056,0.852282702922821,0.8300702571868896,0.002,3.845560312271118
7,0.1069758396818122,0.13874454030560124,0.31192895770072937,0.365978479385376,0.23521725833415985,0.2772151827812195,0.8762504458427429,0.8392423391342163,0.0019983691039261358,3.70715594291687
8,0.09317106196173915,0.13306072416404882,0.2846149504184723,0.3588213324546814,0.21787548065185547,0.27172592282295227,0.8950240612030029,0.8454684615135193,0.0019934817353485504,3.710113048553467
9,0.0917911260402289,0.12981760729518202,0.29516151547431946,0.35479506850242615,0.22468386590480804,0.26889389753341675,0.8878499269485474,0.8489169478416443,0.001985353835847693,3.8502590656280518
10,0.08396213112605942,0.1290589531676637,0.2766527831554413,0.3542257845401764,0.21049131453037262,0.2685878872871399,0.9032770395278931,0.8494014143943787,0.0019740119169423336,3.87180233001709
11,0.07632065229933627,0.1285462226304743,0.2664410471916199,0.3536181151866913,0.20203743875026703,0.268658310174942,0.9097272753715515,0.8499176502227783,0.0019594929736144974,3.783717393875122
12,0.07223665763934453,0.12876073022683462,0.2607809603214264,0.35401445627212524,0.1954854279756546,0.26947349309921265,0.9122202396392822,0.8495810031890869,0.0019418443636395248,3.7306342124938965
13,0.06662195043611353,0.1297827669315868,0.24773745238780975,0.3556170165538788,0.18721094727516174,0.27125033736228943,0.9242666959762573,0.8482161164283752,0.0019211236531148502,3.9338157176971436
14,0.06595797421370479,0.13058466526369253,0.2484915852546692,0.3568197786808014,0.18813049793243408,0.2724221646785736,0.9216576814651489,0.8471876382827759,0.0018973984286913585,3.8687644004821777
15,0.059621692226409055,0.13176991873317295,0.2323860377073288,0.3585161566734314,0.1761927306652069,0.2741994261741638,0.9315882325172424,0.8457311987876892,0.0018707460771197773,3.8760123252868652
16,0.06230546456339548,0.13312394461698002,0.24799570441246033,0.36037424206733704,0.18463850021362305,0.2760390341281891,0.9222955703735352,0.8441280126571655,0.0018412535328311812,3.962545871734619
17,0.05688427703674225,0.13437111675739288,0.22880536317825317,0.36220911145210266,0.17516843974590302,0.27745649218559265,0.9331857562065125,0.8425366878509521,0.0018090169943749475,3.7754292488098145
18,0.053102460112014825,0.13591577298939228,0.22662706673145294,0.3643643260002136,0.17218653857707977,0.2793494760990143,0.9341351985931396,0.8406572341918945,0.0017741416106390826,3.8352761268615723
19,0.049164136067371474,0.1371830470032162,0.2154792845249176,0.36601927876472473,0.162337064743042,0.28090664744377136,0.9387453198432922,0.8392064571380615,0.001736741137876405,3.7289438247680664
20,0.04750267155468464,0.13836220279335976,0.20291635394096375,0.3676353394985199,0.15570221841335297,0.28228405117988586,0.9457576274871826,0.8377834558486938,0.0016969375686552938,3.7594716548919678
21,0.04649780978165243,0.13941195917626223,0.20218612253665924,0.3689939081668854,0.15377789735794067,0.2834690511226654,0.9494677186012268,0.8365823030471802,0.0016548607339452852,3.8338682651519775
22,0.046760962704998736,0.14023357070982456,0.21150526404380798,0.370015949010849,0.16131944954395294,0.28433120250701904,0.9418292045593262,0.835675835609436,0.0016106478796354383,3.7898194789886475
23,0.04315005671922807,0.1415993875513474,0.2014210969209671,0.37174496054649353,0.15457411110401154,0.2858525216579437,0.9470568299293518,0.8341364860534668,0.0015644432188667695,3.8335983753204346
24,0.04043370019644499,0.1435955355150832,0.19194184243679047,0.37433648109436035,0.14650152623653412,0.2881855368614197,0.9534084796905518,0.8318158984184265,0.001516397461638962,4.1186683177948
25,0.03849151309767215,0.14524642378091812,0.18992219865322113,0.37649548053741455,0.14457012712955475,0.2901866137981415,0.9540389180183411,0.8298702836036682,0.0014666673232256737,3.9770190715789795
26,0.04036229176628858,0.14637917714814344,0.19795642793178558,0.377978652715683,0.1507948637008667,0.29164305329322815,0.949913501739502,0.8285272121429443,0.0014154150130018866,3.7769241333007812
