all_RMSE,all_MAE,all_R2,all_PearsonR,all_WillmottD,all_KGE,all_Bias,lst_ds_RMSE,lst_ds_MAE,lst_ds_R2,lst_ds_PearsonR,lst_ds_WillmottD,lst_ds_KGE,lst_ds_Bias,kndvi_ds_RMSE,kndvi_ds_MAE,kndvi_ds_R2,kndvi_ds_PearsonR,kndvi_ds_WillmottD,kndvi_ds_KGE,kndvi_ds_Bias,raw_lst_c_RMSE,raw_lst_c_MAE,raw_lst_c_R2,raw_lst_c_PearsonR,raw_lst_c_WillmottD,raw_lst_c_KGE,raw_lst_c_Bias,raw_kndvi_RMSE,raw_kndvi_MAE,raw_kndvi_R2,raw_kndvi_PearsonR,raw_kndvi_WillmottD,raw_kndvi_KGE,raw_kndvi_Bias,residual_MoranI,within_county_R2,within_county_PearsonR,within_county_RMSE,frac_variance_between_county,strideH_R2,strideH_RMSE,strideH_n,shock_RMSE,shock_R2,shock_n,calm_RMSE,calm_R2,calm_n,reach_downstream_RMSE,reach_midstream_RMSE,reach_upstream_RMSE,n_samples,model,type,n_parameters,n_seeds,epochs_run,best_val_rmse,train_seconds,all_RMSE_seed_mean,all_RMSE_seed_std,all_R2_seed_mean,all_R2_seed_std,within_county_R2_seed_mean,within_county_R2_seed_std,residual_MoranI_seed_mean,residual_MoranI_seed_std,shock_RMSE_seed_mean,shock_RMSE_seed_std
0.3624678120649085,0.26624879293378245,0.8521491386718645,0.9233621115700664,0.9596610014603659,0.90394633754598,0.008069160463778754,0.31064852908460866,0.23610605291868167,0.8860089539885341,0.9415201752338365,0.9686365794944808,0.9071145258416901,-0.016476719302624895,0.40775399561967834,0.29639153294888326,0.8212113523634377,0.9079242623863979,0.9515430782093593,0.8909361351093551,0.0326150402301824,1.119897063243387,0.8511692494134014,0.9711865197087391,0.9855447331705063,0.9926001098471897,0.973725118251555,-0.05939905611441477,0.0462281100429596,0.033602663759304575,0.8612378252347361,0.9298135716844469,0.9635774555784371,0.9209344120771044,0.003697650235974573,0.826698362827301,0.7051803036793782,0.8433571951230219,0.2945707514552942,0.6523396736917785,0.8884781660318296,0.30577867028513817,12782,0.359175484077719,0.8638549572059804,4022,0.304041047237264,0.8891001157453937,32188,0.2748612373512388,0.30429170915662,0.33775080759698384,36210,no_N2a_hydro,ablation,318640,3,26,0.3555222451686859,283.0444829463959,0.36572918562732587,0.0027747983056275473,0.8494678714237865,0.0022839018416159905,0.6974260463884279,0.011059883216121294,0.8261420925458273,0.004761774376115964,0.36349931521356194,0.007227036751386148
