epoch,train_loss,val_loss,train_rmse,val_rmse,train_mae,val_mae,train_r2,val_r2,lr,seconds
1,0.25625093757434,0.2648759376671579,0.48889434337615967,0.5023176074028015,0.3787072002887726,0.39051541686058044,0.696068286895752,0.697157084941864,0.0,3.407585859298706
2,0.1740768686154463,0.23431792648302185,0.3912459909915924,0.4723145365715027,0.29635751247406006,0.3661494851112366,0.8012571334838867,0.7322537899017334,0.0004,3.4018971920013428
3,0.1477529186922223,0.2040593038416571,0.38854897022247314,0.4414472281932831,0.29235994815826416,0.34033989906311035,0.7972520589828491,0.7661064863204956,0.0008,3.3157639503479004
4,0.13994397851803625,0.1781011014762852,0.3637477159500122,0.41325443983078003,0.27667489647865295,0.31696051359176636,0.8318654894828796,0.795027494430542,0.0012,3.5420048236846924
5,0.12752579709997883,0.15925119651688469,0.36453837156295776,0.39120110869407654,0.27517586946487427,0.2987838685512543,0.8319196701049805,0.8163204193115234,0.0016,3.472219228744507
6,0.12206377781651638,0.14619587423900762,0.3460102081298828,0.37530016899108887,0.2634488046169281,0.28562381863594055,0.8476449251174927,0.8309488296508789,0.002,3.3519976139068604
7,0.10731927519525165,0.13813666233585942,0.31895753741264343,0.36521151661872864,0.2405332326889038,0.2774343490600586,0.870610773563385,0.83991539478302,0.0019983691039261358,3.3044281005859375
8,0.09286037308198435,0.1327266361978319,0.2835000157356262,0.3583618402481079,0.21740569174289703,0.2721996009349823,0.8958448767662048,0.845863938331604,0.0019934817353485504,3.4432528018951416
9,0.09146450454558151,0.12989039801888996,0.29724499583244324,0.3548855483531952,0.22668799757957458,0.26956993341445923,0.8862610459327698,0.8488398790359497,0.001985353835847693,3.5272324085235596
10,0.08455806733281523,0.12851421328054535,0.27456265687942505,0.3533273935317993,0.2096928507089615,0.26840853691101074,0.9047330021858215,0.8501642942428589,0.0019740119169423336,3.338986873626709
11,0.0768614561453353,0.12745938408705923,0.2682366371154785,0.3518182337284088,0.20383262634277344,0.26765215396881104,0.908506453037262,0.8514415621757507,0.0019594929736144974,3.425210952758789
12,0.07190854405915295,0.12700460685624015,0.26017919182777405,0.35116222500801086,0.19604593515396118,0.2672169804573059,0.9126248955726624,0.851995050907135,0.0019418443636395248,3.513807535171509
13,0.06632966752015594,0.1274055259095298,0.24712930619716644,0.3518528640270233,0.18653389811515808,0.26796725392341614,0.924638032913208,0.851412296295166,0.0019211236531148502,3.4693243503570557
14,0.0634454668318625,0.12789827668004566,0.24381491541862488,0.3525860905647278,0.18528170883655548,0.26854220032691956,0.9245787858963013,0.850792407989502,0.0018973984286913585,3.471893787384033
15,0.05873764940142203,0.12938033437563312,0.2310342639684677,0.3547154664993286,0.17589108645915985,0.2704532742500305,0.932381808757782,0.8489847183227539,0.0018707460771197773,3.532015085220337
16,0.05856201326032337,0.1302458540432983,0.2319374531507492,0.3560119569301605,0.17600534856319427,0.27142390608787537,0.9320328235626221,0.8478788137435913,0.0018412535328311812,3.6872167587280273
17,0.05535025426241405,0.1308714732941654,0.22589938342571259,0.35697102546691895,0.1724729686975479,0.27213412523269653,0.9348721504211426,0.8470580577850342,0.0018090169943749475,3.4170827865600586
18,0.05234063044190407,0.13213245715532038,0.22300907969474792,0.35873132944107056,0.16926632821559906,0.27368924021720886,0.9362214207649231,0.8455460071563721,0.0017741416106390826,3.4159607887268066
19,0.047978805490967,0.13315177481207582,0.21413473784923553,0.36011388897895813,0.16214796900749207,0.27496615052223206,0.9395073652267456,0.8443531394004822,0.001736741137876405,3.4017393589019775
20,0.04658649954254981,0.13396257079309887,0.20132726430892944,0.3612644374370575,0.15401877462863922,0.2759493291378021,0.9466038942337036,0.8433569669723511,0.0016969375686552938,3.432659864425659
21,0.04603900227263786,0.13426699903276232,0.20262497663497925,0.3616498112678528,0.15368787944316864,0.27636101841926575,0.9492480754852295,0.8430225849151611,0.0016548607339452852,3.4815304279327393
22,0.0484494388946434,0.13489962658948368,0.21745087206363678,0.36241602897644043,0.16480110585689545,0.2772616446018219,0.9385128021240234,0.8423567414283752,0.0016106478796354383,3.3554508686065674
23,0.044460557842696154,0.13566486868593428,0.2055157721042633,0.36333540081977844,0.15693847835063934,0.27823570370674133,0.9448823928833008,0.8415558934211731,0.0015644432188667695,3.4676644802093506
24,0.04181608747900792,0.1368194953021076,0.19298070669174194,0.36482441425323486,0.14755000174045563,0.27963128685951233,0.9529027938842773,0.840254545211792,0.001516397461638962,3.586261034011841
25,0.03929646802302316,0.1378048076811764,0.19035835564136505,0.36610931158065796,0.14500147104263306,0.28078004717826843,0.9538276195526123,0.8391273617744446,0.0014666673232256737,3.475367546081543
26,0.040169678894536834,0.13848543560339344,0.19493891298770905,0.3669417202472687,0.1487787663936615,0.28156572580337524,0.9514288306236267,0.8383949995040894,0.0014154150130018866,3.369176149368286
27,0.038149553454584546,0.13936184015538958,0.18719130754470825,0.3681480586528778,0.14271089434623718,0.2825166881084442,0.9559604525566101,0.83733069896698,0.001362807705350641,3.477651834487915
