all_RMSE,all_MAE,all_R2,all_PearsonR,all_WillmottD,all_KGE,all_Bias,lst_ds_RMSE,lst_ds_MAE,lst_ds_R2,lst_ds_PearsonR,lst_ds_WillmottD,lst_ds_KGE,lst_ds_Bias,kndvi_ds_RMSE,kndvi_ds_MAE,kndvi_ds_R2,kndvi_ds_PearsonR,kndvi_ds_WillmottD,kndvi_ds_KGE,kndvi_ds_Bias,raw_lst_c_RMSE,raw_lst_c_MAE,raw_lst_c_R2,raw_lst_c_PearsonR,raw_lst_c_WillmottD,raw_lst_c_KGE,raw_lst_c_Bias,raw_kndvi_RMSE,raw_kndvi_MAE,raw_kndvi_R2,raw_kndvi_PearsonR,raw_kndvi_WillmottD,raw_kndvi_KGE,raw_kndvi_Bias,residual_MoranI,within_county_R2,within_county_PearsonR,within_county_RMSE,frac_variance_between_county,strideH_R2,strideH_RMSE,strideH_n,shock_RMSE,shock_R2,shock_n,calm_RMSE,calm_R2,calm_n,reach_downstream_RMSE,reach_midstream_RMSE,reach_upstream_RMSE,n_samples,model,type,n_parameters,n_seeds,epochs_run,best_val_rmse,train_seconds,all_RMSE_seed_mean,all_RMSE_seed_std,all_R2_seed_mean,all_R2_seed_std,within_county_R2_seed_mean,within_county_R2_seed_std,residual_MoranI_seed_mean,residual_MoranI_seed_std,shock_RMSE_seed_mean,shock_RMSE_seed_std
0.3793958459969648,0.2781099377083729,0.8380167496466925,0.9185335883526671,0.9562089973126072,0.8833546115007014,0.06398445733977216,0.31904951205469423,0.24288920131945305,0.8797601833758386,0.9389343842611277,0.9674276904567612,0.9077386356275338,0.03899786216318716,0.43138129859460383,0.31333067409729265,0.7998912332439332,0.9007517816740122,0.9459528831271115,0.8572372951880618,0.08897105251635719,1.1501828534001732,0.8756226980237098,0.9696070199555135,0.9849183905255252,0.9922179981759391,0.9689277455115007,0.1405884388734798,0.048906797605174114,0.03552309733715867,0.8446907674698643,0.9251085738689332,0.9597867044707863,0.8892166804659674,0.010086875053200196,0.7976787090301514,0.6874329834441275,0.8339851207367297,0.3033073601107304,0.6523396736917785,0.8802941396066929,0.31679983201169104,12782,0.3352753260683153,0.8813707872401658,4022,0.31696366789318214,0.8794726463473214,32188,0.28106844563660477,0.3258320654444176,0.3383650226538731,36210,no_N5_annual,ablation,309232,3,25,0.361479789018631,280.63844323158264,0.3826423375381065,0.005282064023045939,0.8352013091149798,0.004571139558080232,0.6789740680690518,0.01894677772298776,0.7973835666974386,0.011899145826751275,0.3386541544019565,0.007900634746632154
